X	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.name
ENSG00000230534	12.8940798576919	-0.663500263194108	0.171162831675786	-3.87642724006168	0.000106001488645244	0.00195961040773587	AL392046.1
ENSG00000237442	3.95188910682693	-2.76382008597129	0.713570237301682	-3.87322780785041	0.000107403347477824	0.00197847267618563	HNRNPA1P57
ENSG00000181481	1737.66631021969	-0.531088941872153	0.137176633756067	-3.87157001400514	0.000108136586586948	0.00198962366557051	RNF135
ENSG00000165810	1541.85054569	-2.44506099414748	0.631611835926632	-3.87114498980272	0.000108325333246837	0.00199001107686005	BTNL9
ENSG00000182162	8485.63775235921	-0.638205449653765	0.165094859839736	-3.86568939985956	0.000110775843350526	0.00202501105415094	P2RY8
ENSG00000227740	57.1139422769886	-0.658920843476774	0.17057557032156	-3.86292622228736	0.000112036852409887	0.00204326060318219	LINC02803
ENSG00000160097	43.6197532983825	-0.848740495093258	0.21994545675191	-3.85886804677491	0.00011391341861228	0.00206778774403959	FNDC5
ENSG00000211956	189.254110004788	-2.30011970700773	0.596701053398558	-3.8547270763261	0.000115858804374252	0.00209661736347389	IGHV4-34
ENSG00000181652	137.026171647319	-0.734144320150717	0.190622660783093	-3.85129615301137	0.000117494308153467	0.00211720524185237	ATG9B
ENSG00000179088	653.890385537694	-0.653707795382161	0.169833191659862	-3.8491168245333	0.000118544463865891	0.00213195023367599	C12orf42
ENSG00000178222	41.764667101393	-1.60444205078056	0.416942365826078	-3.84811470909587	0.000119030319400588	0.00213945137348959	RNF212
ENSG00000131711	133.433930147543	-0.693574002769765	0.180545271507321	-3.84155174477467	0.000122258955440953	0.00218360670530102	MAP1B
ENSG00000076706	47.4688028122978	-0.768166013524343	0.199984126527529	-3.84113492836943	0.000122466770918929	0.00218606347882996	MCAM
ENSG00000101400	245.435801658528	-0.812065683994332	0.21147139122206	-3.84007349316393	0.00012299748395779	0.00219302046898495	SNTA1
ENSG00000165795	407.511579456609	-0.581113631468682	0.151543800820362	-3.83462489605581	0.000125756060076074	0.00223197278787615	NDRG2
ENSG00000236056	2.64599597639183	-2.8260848209555	0.738876972366922	-3.82483813496367	0.000130858032888646	0.00230412336008174	GAPDHP14
ENSG00000100351	196.036904968071	-1.2742795226033	0.333353330672001	-3.8226092417751	0.000132046947093372	0.0023211167598396	GRAP2
ENSG00000127074	913.205183934957	-1.93754798415921	0.507056855088065	-3.82116515084427	0.000132822665461749	0.00233145195781066	RGS13
ENSG00000170873	24898.2392047758	-0.570827470756458	0.149516331804088	-3.81782688130964	0.000134632341594118	0.00235856759235237	MTSS1
ENSG00000134250	9670.42138170131	-0.530050678718294	0.13948694123343	-3.80000216530133	0.000144694823549311	0.00251319965116456	NOTCH2
ENSG00000126266	501.054127305494	-0.868190879277924	0.228557438005016	-3.79856760233229	0.000145534736112307	0.00252117051484533	FFAR1
ENSG00000173221	117.173850550545	-0.938303229752706	0.247065838310743	-3.79778619402885	0.000145994166852549	0.00252631619203746	GLRX
ENSG00000100228	97.4093036483059	-1.00314334945658	0.264479392232685	-3.79289796830005	0.0001488993484971	0.00256233707399904	RAB36
ENSG00000186283	5826.96915780565	-0.522154831002476	0.13782551115378	-3.7885209104712	0.000151546839346115	0.00259640793644034	TOR3A
ENSG00000137642	1626.74985388327	-1.24181932473397	0.328870013023917	-3.77601871729076	0.000159355021595154	0.00270633885747272	SORL1
ENSG00000145284	18.4587817728073	-1.39447070404917	0.369326388498291	-3.77571369790062	0.000159550169258068	0.002707780578706	SCD5
ENSG00000206728	8.8957210804923	-0.77931220999719	0.20644102520922	-3.77498711415228	0.000160015934915478	0.00271312031772494	Y_RNA
ENSG00000157152	1.46062434638929	-2.42370668233995	0.642286470379787	-3.77356023225401	0.000160934342259111	0.00272720598622425	SYN2
ENSG00000252821	8.73474753723202	-0.624214655346067	0.165445527390073	-3.77293158173052	0.000161340542930809	0.00273260114981289	RNU6-388P
ENSG00000254634	93.7576319869272	-0.514746985653516	0.136448100505463	-3.77247454341007	0.000161636462319556	0.00273483300618462	SMG1P6
ENSG00000235609	7.88827994392704	-1.29052224471591	0.342231469301859	-3.77090466679916	0.000162656807589858	0.00274760572268601	AF127577.4
ENSG00000232709	8.68241296679138	-0.767780850945063	0.203634546853392	-3.77038603129474	0.000162995225730419	0.00274865607487834	MARK2P9
ENSG00000177303	73.5668672762883	-0.547299194038245	0.145238831107537	-3.76827044024484	0.000164382558377481	0.00276755115735852	CASKIN2
ENSG00000182247	727.762828741221	-0.669353255331616	0.177877862288482	-3.76299358852233	0.000167891507646887	0.0028084142885618	UBE2E2
ENSG00000171643	4.7966331721366	-1.7524334675856	0.465830447684799	-3.76195561345397	0.000168589971899425	0.00281855676658354	S100Z
ENSG00000124134	40.5156237034529	-1.08905866013834	0.289535009347641	-3.7614057885163	0.000168961061363391	0.00282173134846977	KCNS1
ENSG00000203943	1.5167243902941	-2.54520346711666	0.677020481661951	-3.75941871192537	0.0001703086010175	0.0028351051382865	SAMD13
ENSG00000253439	95.4051750233447	-0.646093527145997	0.17197465870958	-3.75691123328281	0.000172023481017299	0.00285144729083176	CDC42P5
ENSG00000206869	21.4979170695551	-1.27170221729169	0.339202323405751	-3.74909642281692	0.000177472845901977	0.00292308769430822	SNORA70F
ENSG00000270000	2.56016571044473	-1.01329976576976	0.270480046073882	-3.74630136484439	0.000179460981911695	0.00294803037498341	AC005479.2
ENSG00000171695	7.61870588154181	-0.98459724445022	0.263187596841712	-3.74104728439153	0.000183255036183203	0.00299846442825486	LKAAEAR1
ENSG00000221946	585.150428840385	-0.701838352530606	0.187709852064082	-3.73895320257888	0.00018478811892232	0.00301471752133242	FXYD7
ENSG00000272420	74.8626069768728	-0.57364783122628	0.153533047989644	-3.73631500668817	0.000186736714012636	0.0030323274441937	AL513477.2
ENSG00000200534	590.748640242487	-0.540655176780004	0.145139050119874	-3.72508416124718	0.000195250069576933	0.00312642669321186	SNORA33
ENSG00000224648	2.57262100705547	-1.38025297368631	0.37096239276231	-3.72073558025246	0.00019864334172054	0.00316294283057889	LINC01627
ENSG00000233850	1.1508863116862	-1.77823592470107	0.478389227142444	-3.71713204187934	0.000201497145509004	0.00320019432783137	AC103563.7
ENSG00000153721	17.5421909646773	-1.5080171439398	0.406236273988326	-3.71216762386693	0.000205491817421285	0.00325532938667436	CNKSR3
ENSG00000234884	13.8148884617157	-0.666095224326756	0.179634268393843	-3.70806322358471	0.000208850518432385	0.00329845998984101	AL022329.1
ENSG00000260473	10.2792475385859	-1.2820357426731	0.345871197360922	-3.70668547267114	0.000209989466458904	0.0033130843153833	AC068987.2
ENSG00000240184	7.07194061396979	-1.16261048014165	0.314225218197101	-3.69992735405594	0.000215661192377483	0.00339224806796796	PCDHGC3
ENSG00000079931	61.3133937688736	-1.49741037433308	0.405809685620196	-3.68993256542065	0.000224313505570535	0.00349477521222637	MOXD1
ENSG00000261114	409.901737991799	-0.598967587533671	0.162489360511657	-3.68619573397055	0.000227631301609451	0.00353760873475268	AC012181.1
ENSG00000259598	14.665993605348	-0.850487967575991	0.230772374910789	-3.68539764737772	0.000228345837152676	0.00354517167232096	AC116158.2
ENSG00000223991	1.30531526074456	-1.82908766224363	0.496325258999361	-3.68526007709389	0.000228469217824197	0.0035453180918525	AC104809.1
ENSG00000163564	3323.04983524804	-0.77848074988236	0.211361888422633	-3.68316518977033	0.00023035577700331	0.00356747600293877	PYHIN1
ENSG00000261399	53.1276379448865	-0.651594882787487	0.177075426257439	-3.67975893978747	0.000233454532264505	0.00360470017982409	AL031710.1
ENSG00000237668	17.2259403293183	-0.507443866085426	0.137907292524695	-3.67960139594909	0.000233598796217542	0.00360513856483948	RPS15AP38
ENSG00000135736	112.98813977867	-1.2396235741338	0.337250182652525	-3.67567947446008	0.000237217203955544	0.00365011813386193	CCDC102A
ENSG00000270116	45.7971020851842	-0.742739699540474	0.202386293853318	-3.66991106660011	0.000242634868359248	0.00371949021138171	AP001429.1
ENSG00000134909	35.2303021186041	-1.52478861629791	0.41556782646765	-3.66916907225156	0.000243340112243677	0.00372407324753444	ARHGAP32
ENSG00000133131	575.035920118385	-0.540866829046169	0.147556003168634	-3.66550202927387	0.000246853853974627	0.0037630396661992	MORC4
ENSG00000144711	7751.76175789386	-0.69853747209862	0.190601712046114	-3.66490659816118	0.000247428864578243	0.00376626920920884	IQSEC1
ENSG00000100302	56.8652086288178	-1.22960952090398	0.335985252493704	-3.65971277542018	0.00025249810882059	0.00382864911636049	RASD2
ENSG00000173825	331.121107607537	-0.666245841050952	0.182174531171813	-3.65718433178017	0.000255001004333741	0.00386075243203682	TIGD3
ENSG00000224272	13.8261507686031	-1.11643858599385	0.305376495061218	-3.65594144948859	0.000256239839736503	0.00387411322620037	AC131097.2
ENSG00000107679	2749.16922003816	-0.814719400658882	0.223433659177538	-3.64635929813742	0.000265982008007902	0.0039805186220057	PLEKHA1
ENSG00000264456	421.580491386564	-0.717555542140877	0.197561586117762	-3.63206003880308	0.000281167681811752	0.00417564204496852	AC138207.4
ENSG00000256955	28.8992629791878	-0.976991321801021	0.269050275965375	-3.63125931871095	0.000282041611285519	0.00418662244843814	AC131009.2
ENSG00000213977	30.0321317842493	-0.582862716754716	0.160558383899637	-3.63022286720983	0.000283176604747268	0.00419746245998178	TAX1BP3
ENSG00000224875	46.6704076720592	-0.725779097875112	0.199961930273689	-3.62958637617537	0.000283875730537042	0.00419982197061292	EML4-AS1
ENSG00000165376	16.6323054728269	-0.82387643204356	0.227301050567669	-3.62460459371386	0.000289403881633596	0.00426134546581451	CLDN2
ENSG00000271996	5.13654935170241	-0.767233283572633	0.211921411462214	-3.62036699491043	0.000294185447693306	0.00430931818930407	AC019080.4
ENSG00000141576	63.4212987434378	-0.856499817191013	0.236716531370799	-3.61825096131275	0.000296600717098797	0.00433097908286222	RNF157
ENSG00000261773	10.17751394593	-0.573712031835587	0.158631225694748	-3.61663997313855	0.000298451959797494	0.00435336888194066	AC244090.2
ENSG00000188385	46.1885753079429	-0.570874429598946	0.158000629250904	-3.61311491166532	0.000302540543339206	0.00440062829589188	JAKMIP3
ENSG00000254363	224.770743367229	-0.508034090495025	0.140701754495142	-3.61071610171403	0.00030535275927412	0.00443413491998518	AC011379.2
ENSG00000226057	1.4864264339076	-1.9250849827181	0.533497556396933	-3.60842324324688	0.000308063628223804	0.00446383709336856	PHF2P2
ENSG00000108176	0.791344186340264	-1.46508299287871	0.406220737383303	-3.60661792481629	0.000310213912742823	0.00448191680198849	DNAJC12
ENSG00000123095	83.2792242291142	-1.49857745603463	0.416408628652724	-3.59881460882121	0.000319670966017779	0.00459183876533295	BHLHE41
ENSG00000150556	4.402756293223	-1.86418656829989	0.518438004266426	-3.59577529609862	0.000323426890466877	0.00463622070239601	LYPD6B
ENSG00000110203	4.87505406091398	-1.64585788271089	0.458390985993441	-3.59051101134532	0.000330030286749473	0.00471452355906168	FOLR3
ENSG00000173868	37.7975092589643	-1.15435775678074	0.321556367537829	-3.58990793937531	0.000330794768849302	0.00471934977864008	PHOSPHO1
ENSG00000264566	2.82444916696041	-1.67555685117241	0.466759345036143	-3.5897660518027	0.000330974872786059	0.00471934977864008	MIR23C
ENSG00000185187	3202.96554873191	-0.528070894735027	0.147123165507544	-3.58931166899035	0.000331552257882387	0.00472541704053811	SIGIRR
ENSG00000073754	2.03888578076048	-1.79539970358652	0.500401320677088	-3.587919594531	0.00033332704212231	0.00474636350643086	CD5L
ENSG00000111817	513.898996160009	-0.82685456345344	0.230465424510175	-3.5877597050005	0.000333531456747008	0.00474710165314257	DSE
ENSG00000255605	10.8854145723299	-1.18589063307779	0.330624797875183	-3.58681696200382	0.000334739116019509	0.00476065215530376	AP000820.1
ENSG00000214688	2.90413757977917	-0.799747443389319	0.222982950094912	-3.5865856248153	0.000335036084855954	0.00476198159347797	C10orf105
ENSG00000235101	17.5247165435777	-0.604168577507795	0.168529003216908	-3.58495312958205	0.000337138746290471	0.00478312713786385	SETP9
ENSG00000204624	50.9177584649203	-0.892822975789535	0.249120209304468	-3.58390424559394	0.000338496221745575	0.0047849309164789	DISP3
ENSG00000271155	2.68495485081042	-2.1207772569672	0.59167320464052	-3.58437265763237	0.000337889367798926	0.0047849309164789	AL161729.1
ENSG00000131686	3.53147042105178	-1.62863573254328	0.455050649592065	-3.57902078373757	0.00034488404250843	0.00485193207843638	CA6
ENSG00000236731	17.2870108829338	-1.08178583215832	0.302559619846239	-3.57544682501941	0.000349630237417015	0.00489897145626098	AL135929.2
ENSG00000260196	69.8690595737337	-1.09336807800784	0.305893280338899	-3.57434487216098	0.000351105901759154	0.00491185158337795	AC124798.1
ENSG00000224690	12.3939459178992	-0.658955765815478	0.184401541851412	-3.5734829503023	0.00035226419005082	0.00492362791781274	UBE2D3P3
ENSG00000166928	37.7106386967289	-1.01828098139205	0.285146078508784	-3.57108534235263	0.000355505025933606	0.00495556804295353	MS4A14
ENSG00000271128	3.3014591237532	-1.47051552505375	0.411909391874132	-3.56999756272394	0.000356984549252678	0.00497313243783985	AC008608.1
ENSG00000101230	6.66446138264157	-0.846182558258144	0.23732536419755	-3.56549566928624	0.000363169159233853	0.00503591588067148	ISM1
ENSG00000180592	2.8998062553258	-1.17204689530711	0.328845807876787	-3.56412296350836	0.000365074795454333	0.00505724492919441	SKIDA1
ENSG00000145103	71.0651309625247	-0.747736486183068	0.20988696079199	-3.56256760001455	0.000367245299855071	0.00507826800639592	ILDR1
ENSG00000271992	4.77982057906116	-0.965858362423304	0.271129195720109	-3.56235469167391	0.000367543349774716	0.00508013160441615	AL354872.1
ENSG00000231700	20.2234193496231	-0.827231173581157	0.232229451397743	-3.5621286128965	0.000367860084523107	0.00508225169172621	AL356276.2
ENSG00000225528	9.30680671245926	-1.00880222857012	0.28366990218647	-3.55625401494652	0.000376180372968672	0.00517198343321244	Z82206.1
ENSG00000239282	26.385241620976	-0.557693214550961	0.156812435193894	-3.5564348826124	0.00037592160373906	0.00517198343321244	CASTOR1
ENSG00000165046	752.068895324389	-0.64539136715586	0.181594731360296	-3.55402033044319	0.00037938988417472	0.00520686257888314	LETM2
ENSG00000254636	1.68816837020398	-1.28346131240571	0.361766228043383	-3.54776430997257	0.000388515715484644	0.0053074642214112	ARMS2
ENSG00000106034	305.616123347402	-0.667432490246197	0.188353905844795	-3.54350225578102	0.000394849932724064	0.00536695760456261	CPED1
ENSG00000256288	1.24691784014309	-2.19953524102185	0.620712939487866	-3.54356273422724	0.000394759379327217	0.00536695760456261	LINC02617
ENSG00000201098	2.64694986926909	-1.15610906019943	0.326311160014347	-3.54296512613481	0.000395655020301277	0.00537086153867088	RNY1
ENSG00000272825	10.5096443723211	-1.08679346485736	0.30806005269961	-3.52786236103483	0.000418929928675121	0.00561091987553553	AL844908.1
ENSG00000183250	60.2261173966488	-0.810338784473691	0.229772238602362	-3.52670448528833	0.000420766108929498	0.00562241218700607	LINC01547
ENSG00000253548	1.61187478424499	-1.12293086423022	0.318425624825212	-3.52650910191857	0.000421076691512388	0.00562272922876607	PYDC2
ENSG00000171617	17441.5855982885	-0.676863180131734	0.191987397311196	-3.52556047746506	0.000422587675972321	0.00563323494538425	ENC1
ENSG00000185022	1134.86026134435	-0.576493563772163	0.163631484469675	-3.52312127241626	0.000426496160237266	0.00567297509537705	MAFF
ENSG00000236323	3.6147538725123	-1.20507920112726	0.342069793457736	-3.52290446036169	0.000426845199700372	0.00567297509537705	BMP6P1
ENSG00000253463	5.06132461554372	-0.64544186427038	0.18347929267677	-3.51779132595326	0.000435154407687163	0.00577108230450584	HMGB1P19
ENSG00000170745	1.29724078704958	-1.87240247560792	0.532752325706607	-3.51458339130568	0.000440444360609513	0.00582138716722335	KCNS3
ENSG00000269553	326.077554441839	-0.616161020771939	0.175377100632696	-3.5133493400738	0.00044249527815946	0.00583857319311929	U62631.1
ENSG00000269896	195.024450113754	-0.508569512499278	0.144799302565559	-3.51223730700649	0.000444351041240368	0.00585687616429094	AL513477.1
ENSG00000213557	453.58466439439	-1.00615634620244	0.286574497385906	-3.51097657112011	0.000446463745183748	0.00588095956981455	AC068050.1
ENSG00000161642	275.759668788519	-0.812152512686968	0.231589039350932	-3.50686938796052	0.000453411642506655	0.0059523191701728	ZNF385A
ENSG00000261270	479.975722965114	-0.530600651426944	0.15135485898125	-3.50567305865401	0.000455454304001075	0.00596819118623047	AC012181.2
ENSG00000244274	31.2930053443551	-0.51174463070533	0.146203452321318	-3.50022261841427	0.000464869758931837	0.00605167063165114	DBNDD2
ENSG00000135960	5.4963061651791	-1.15318616799936	0.330069774571193	-3.4937648244148	0.000476260361365521	0.00617594267070851	EDAR
ENSG00000205869	16.4046093221567	-1.00142776951191	0.286756932667196	-3.49225303882763	0.000478964276452892	0.00620400313625264	KRTAP5-1
ENSG00000203878	1.3275276432991	-1.35767479529339	0.388843551520253	-3.49157081295374	0.00048018915930898	0.00621437316208085	CHIAP2
ENSG00000074657	4304.63423774763	-0.669127468262063	0.191717908181767	-3.49016674867778	0.000482719245849524	0.00623188543407313	ZNF532
ENSG00000130005	106.001414194794	-0.685439859044661	0.196599449717624	-3.48647903149861	0.00048942375010837	0.00630239142294586	GAMT
ENSG00000125657	3987.37617577225	-0.643303589768865	0.184638416886415	-3.48412643813238	0.000493746177757223	0.00635052700643261	TNFSF9
ENSG00000266750	39.7554958093852	-0.746301780384332	0.214339903067618	-3.48186114532718	0.000497941824316218	0.006394287726648	MIR4645
ENSG00000183696	528.78289907738	-0.737582862104262	0.211844866753903	-3.48171222369576	0.000498218809739802	0.00639483573739045	UPP1
ENSG00000073861	1604.88501324674	-0.50956339228615	0.146518968545112	-3.47779811273554	0.000505550537656505	0.006472919291402	TBX21
ENSG00000102393	2101.61115226198	-0.572966101970642	0.16485564518351	-3.47556252218625	0.000509783146883094	0.00651370967103643	GLA
ENSG00000236894	38.5548970611606	-0.573190494948735	0.165015158862474	-3.47356266478792	0.000513597415907286	0.00655168364129701	AL160287.1
ENSG00000153283	532.643697043011	-1.06289951560472	0.30615868179073	-3.47172750218218	0.000517120957546805	0.00658852758073454	CD96
ENSG00000231476	2.86227725081653	-4.54560847323989	1.3229108334273	-3.43606565036849	0.000590227929243407	0.00734550462502005	AC074389.2
ENSG00000244427	0.647985128994133	-1.72412355360883	0.501814516044874	-3.43577855658255	0.000590853705290918	0.00735035239212968	RPS3AP31
ENSG00000101336	823.601059614923	-1.3259682049151	0.385956793478284	-3.43553534312826	0.000591384318897378	0.00735168912146895	HCK
ENSG00000229964	1.11330081256212	-3.25513450102397	0.949918587943586	-3.42675103144448	0.000610848854907005	0.00754741060510934	AC080129.1
ENSG00000158813	8.3867974842713	-1.2072113231284	0.352320204092417	-3.42646067158765	0.000611502308274592	0.00754986957037595	EDA
ENSG00000125347	8462.67403692898	-0.551964328561964	0.161098269041574	-3.42625859263281	0.000611957469759077	0.00755249216843084	IRF1
ENSG00000112195	2245.27655929943	-0.707190510177019	0.206442860445188	-3.42559926098671	0.000613444737938571	0.00756484587058373	TREML2
ENSG00000269019	2.85380220861581	-1.53901632553237	0.449290990641806	-3.42543331067891	0.000613819604984654	0.00756646963941661	HOMER3-AS1
ENSG00000239559	213.470614660194	-0.509508942246615	0.148766633969909	-3.42488721193808	0.000615054699102906	0.00757384391807324	RPL37P2
ENSG00000051108	24480.1351218099	-0.503272644827261	0.147108252502813	-3.42110409351534	0.000623674563444807	0.00765709735008015	HERPUD1
ENSG00000184357	56.2859301378359	-1.12132583113208	0.328186698014206	-3.41673150653882	0.000633777516869863	0.00775106913615253	H1-5
ENSG00000232869	126.690678259133	-0.966624749821758	0.283740951899488	-3.406715679745	0.000657495795050555	0.00798153206063516	TRBV29-1
ENSG00000055118	2720.03737587766	-0.832760879472725	0.244907074553087	-3.40031369445888	0.000673085862838246	0.00814278288477605	KCNH2
ENSG00000221500	328.289580683268	-0.516804803950582	0.15198827542685	-3.40029388779606	0.000673134624743484	0.00814278288477605	SNORD100
ENSG00000234572	83.1741370360023	-0.763925892016512	0.224852803323601	-3.39744882307335	0.000680173089393045	0.0082215327623488	LINC01800
ENSG00000231201	1.9582862750091	-1.45162832369321	0.427289171546121	-3.39729724121156	0.000680550003752194	0.00822289408417166	AF127577.2
ENSG00000173262	46.2311318958419	-1.72138497410149	0.506850801742042	-3.39623606825737	0.000683194094977932	0.00824523579404515	SLC2A14
ENSG00000147394	205.443908904975	-0.824196654361449	0.242703622130021	-3.39589762661189	0.000684039385724089	0.00825223629625188	ZNF185
ENSG00000007968	161.289378429314	-0.875251514486556	0.258246712231936	-3.3892068050821	0.000700951241937007	0.00840412176893491	E2F2
ENSG00000197705	11377.3161672578	-0.647220474859575	0.19118563546403	-3.38529865640112	0.000711008492660956	0.00848872111748286	KLHL14
ENSG00000233497	1.72644222221292	-1.87722522472133	0.555241220992013	-3.3809183355793	0.000722440106921338	0.00860868596194699	HNRNPA1P60
ENSG00000124762	6352.62196592491	-0.743575118658659	0.219999487228413	-3.37989478078487	0.000725135844344185	0.00863419499620384	CDKN1A
ENSG00000265962	7.96099667088046	-1.10877343200791	0.328198528661251	-3.37836198270202	0.000729190255706416	0.00866920000985622	GACAT2
ENSG00000184368	131.916761067925	-1.21591303615144	0.36112662630366	-3.36699912880149	0.000759909284104231	0.00897610385585989	MAP7D2
ENSG00000196335	71.9062570044293	-0.51169951037232	0.152085871756333	-3.36454336266125	0.000766704353554721	0.00902211518613768	STK31
ENSG00000234415	2.20867870436715	-1.00819011565475	0.30028752704401	-3.35741589262543	0.000786746753547914	0.00924048763425302	RPL5P7
ENSG00000232701	1.52761061876721	-1.17444689822884	0.34984163776131	-3.35708152335527	0.000787698834925738	0.00924469024935665	RPL21P108
ENSG00000247774	2689.28729432618	-0.552044883484367	0.164460294196088	-3.3567061653566	0.000788768901430151	0.00925375823159739	PCED1B-AS1
ENSG00000132698	11.549971729912	-0.507912603322416	0.151342073487989	-3.35605685594579	0.000790623131880374	0.0092720156434957	RAB25
ENSG00000198363	26.352585533045	-0.9578656419696	0.28544534728245	-3.35568840441384	0.000791677115939057	0.00927842259637477	ASPH
ENSG00000223466	7.64880095520537	-0.868470603005432	0.25889759011449	-3.3544947352402	0.00079510066146265	0.00931048809939308	LINC01825
ENSG00000267462	1.42385123159865	-1.11532097594274	0.332616486923505	-3.35317406018794	0.000798904478692061	0.00934799362374806	AC090377.1
ENSG00000227217	136.712801691835	-1.11123568477294	0.331452786035025	-3.35262134334728	0.000800501424774118	0.00935963954490685	AL356276.1
ENSG00000273445	40.2004687355565	-1.1909285889904	0.355910047247304	-3.34615051809111	0.000819419018023632	0.00952742959328457	AC133644.1
ENSG00000271093	1.45171379491273	-1.11268916739946	0.332582539429678	-3.34560307738203	0.000821038355602622	0.00953882238904569	IGLCOR22-2
ENSG00000240298	1.39384018386494	-2.20536871125164	0.659392557222195	-3.34454595687603	0.000824173738635516	0.00956453469980112	RPL36AP40
ENSG00000218073	40.5536699614316	-0.595173160726251	0.177972424890894	-3.34418751158288	0.000825239394371745	0.00956976268247786	AL021407.2
ENSG00000104883	140.593247770317	-0.542110719702413	0.162215281743862	-3.34192138912291	0.000832006204363445	0.00963387012890207	PEX11G
ENSG00000144724	1019.83490155679	-0.851900364742878	0.255155871826618	-3.33874489598953	0.000841578118936118	0.00971390106093306	PTPRG
ENSG00000238924	223.359365863037	-0.512390739288277	0.15358619010067	-3.33617715858713	0.000849390179614024	0.00978056130952299	RNU7-82P
ENSG00000228171	4.40872747642507	-0.792311264627311	0.237560388924389	-3.33519939167758	0.000852382569090202	0.00980050956101384	AC121251.1
ENSG00000213889	82.3082033884391	-0.674869103774173	0.202525863713536	-3.3322613289962	0.000861433240270428	0.00988265944119979	PPM1N
ENSG00000095596	10.1911890474516	-0.718332163629517	0.215702613860871	-3.33019684264394	0.000867846088821721	0.00992329855255797	CYP26A1
ENSG00000105339	678.883772125508	-1.02177924127672	0.307171481449004	-3.32641310468256	0.000879714440550579	0.0100185049007504	DENND3
ENSG00000258136	417.812636912215	-0.60076360724248	0.18065239882264	-3.32552244618847	0.000882529938756436	0.0100468913225499	AC007622.2
ENSG00000019144	103.772275801694	-0.616846573302787	0.185574471828292	-3.32398398996142	0.00088741290269995	0.0100914026468215	PHLDB1
ENSG00000172927	5.39907230446336	-1.41291931136029	0.425453750871746	-3.32097039564289	0.000897050519603343	0.0101749663931531	MYEOV
ENSG00000143603	179.926608259491	-0.790549846525939	0.23837061585639	-3.31647356653313	0.000911612107212256	0.010291359757509	KCNN3
ENSG00000178573	352.252360985975	-1.09461613618463	0.330281633003433	-3.31419015411386	0.000919089800976108	0.0103569869531944	MAF
ENSG00000174469	4837.84609810737	-1.63260496244218	0.493423359275734	-3.3087305895663	0.00093719973157235	0.0105229502881308	CNTNAP2
ENSG00000149212	23575.7232243037	-0.688032525171647	0.208249338554226	-3.30388816573595	0.000953538621747662	0.01065641061007	SESN3
ENSG00000251014	6.40383425838322	-0.889018609034427	0.269080658564738	-3.30391122786902	0.000953460186035613	0.01065641061007	AC137549.1
ENSG00000260394	9.47072546966126	-0.822674081931807	0.249788569559259	-3.2934816968742	0.000989547840914453	0.0109956435622755	LINC02867
ENSG00000230734	12.9674495230372	-0.721815159000019	0.219453953760161	-3.28914173853929	0.00100493402515186	0.0110991377618373	RPL10P3
ENSG00000267852	50.7810368483172	-0.693562787916391	0.211129001820031	-3.28501902598675	0.00101975485307645	0.0112310204402717	AC119396.2
ENSG00000162772	1931.68856982288	-1.20881161608641	0.368006215693396	-3.2847586930258	0.00102069748697351	0.0112374242435269	ATF3
ENSG00000180172	6.66499596195831	-0.581279677501837	0.177038408750554	-3.28335349150622	0.0010257994901669	0.0112856080401566	RPS12P23
ENSG00000259346	0.930717615579028	-1.62388588086474	0.494729884511318	-3.28236868583101	0.00102938917682332	0.0113130997734031	AC105129.2
ENSG00000182156	12.7516645855555	-1.39060956184953	0.423712576058245	-3.28196433248744	0.00103086643727385	0.0113253345561092	ENPP7
ENSG00000111696	2342.55472692216	-0.509671178775258	0.155393557359095	-3.27987329357208	0.00103853717356938	0.0113894984424618	NT5DC3
ENSG00000185347	1063.40587856409	-0.55043977636257	0.167844188474186	-3.27946878212722	0.00104002716100217	0.0114007569263619	TEDC1
ENSG00000160888	5296.88132503633	-0.540539002978103	0.165132958812016	-3.27335625102824	0.00106278433723852	0.0115827972436741	IER2
ENSG00000167874	277.716784842671	-0.65344811421645	0.200043549983466	-3.26652928460057	0.00108874546458918	0.0118028354145516	TMEM88
ENSG00000143153	626.149703979111	-0.987164495125333	0.3025767315891	-3.26252613656329	0.00110423989837578	0.0119292416521408	ATP1B1
ENSG00000165863	1.18261274618969	-1.71407580143363	0.525707890907324	-3.26050993542306	0.00111212070865842	0.0120018770754386	C10orf82
ENSG00000233393	1.50426654792335	-2.22526831561236	0.682521707412214	-3.26036269827883	0.00111269825342653	0.012003946171588	AP000688.2
ENSG00000224079	2.99641180049725	-1.18644383144981	0.364008754969514	-3.2593826803676	0.00111654949239129	0.0120329769160964	AC091729.1
ENSG00000099282	5.74947782863207	-0.807862181876291	0.248085174798898	-3.25639040112396	0.00112838483915813	0.0121143676676076	TSPAN15
ENSG00000145287	2921.75596264144	-0.710824448217705	0.218573426688999	-3.25210826853675	0.00114552377869112	0.0122476568132016	PLAC8
ENSG00000250544	1.13550200757656	-3.28896436424428	1.01336510797718	-3.24558674692235	0.00117208848540508	0.0124503888857659	LINC02059
ENSG00000107187	114.864921121678	-0.756129775743616	0.233172756187369	-3.24278782867763	0.00118366321753463	0.0125509499610453	LHX3
ENSG00000089472	1.10196470213422	-1.04649038561937	0.322773305128852	-3.24218381443165	0.00118617489143691	0.0125656994883475	HEPH
