Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Positive Regulation Of Lymphocyte Activation (GO:0051251)	1/47	0.276337702902316	0.476832721040682	0	0	3.16767902813299	4.07405209663056	PYCARD
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	1/48	0.281306458671197	0.480187100151102	0	0	3.10012515644556	3.93192160861609	PYCARD
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	1/48	0.281306458671197	0.480187100151102	0	0	3.10012515644556	3.93192160861609	ITGB2
Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	1/48	0.281306458671197	0.480187100151102	0	0	3.10012515644556	3.93192160861609	PYCARD
Chloride Transmembrane Transport (GO:1902476)	1/48	0.281306458671197	0.480187100151102	0	0	3.10012515644556	3.93192160861609	ANO8
Positive Regulation Of Cell Migration (GO:0030335)	3/272	0.285955623290738	0.484702011893362	0	0	1.63074959773623	2.04156582431946	FGR;SEMA4B;VSIR
Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	1/49	0.286241345606316	0.484702011893362	0	0	3.03538602941176	3.79702496521615	DCHS1
Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630)	1/49	0.286241345606316	0.484702011893362	0	0	3.03538602941176	3.79702496521615	PYCARD
Positive Regulation Of Response To External Stimulus (GO:0032103)	2/155	0.28709680726894	0.484857639935577	0	0	1.90849673202614	2.3816814200122	PYCARD;SCIMP
Regulation Of Interferon-Beta Production (GO:0032648)	1/50	0.291142592932981	0.485237654888301	0	0	2.97328931572629	3.6688669268162	PYCARD
Cell Chemotaxis (GO:0060326)	1/50	0.291142592932981	0.485237654888301	0	0	2.97328931572629	3.6688669268162	BIN2
Positive Regulation Of Cell Death (GO:0010942)	1/50	0.291142592932981	0.485237654888301	0	0	2.97328931572629	3.6688669268162	ITGB2
Positive Regulation Of Developmental Growth (GO:0048639)	1/50	0.291142592932981	0.485237654888301	0	0	2.97328931572629	3.6688669268162	CPNE5
Negative Regulation Of Cell Projection Organization (GO:0031345)	1/50	0.291142592932981	0.485237654888301	0	0	2.97328931572629	3.6688669268162	TNR
Peptide Biosynthetic Process (GO:0043043)	2/158	0.294695221167529	0.486960160480926	0	0	1.87150997150997	2.2866363456321	CARNS1;IGF2BP3
Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)	1/51	0.296010428260846	0.486960160480926	0	0	2.91367647058824	3.54699492090456	SLAMF6
Regulation Of Stress-Activated MAPK Cascade (GO:0032872)	1/51	0.296010428260846	0.486960160480926	0	0	2.91367647058824	3.54699492090456	SCIMP
Receptor Internalization (GO:0031623)	1/51	0.296010428260846	0.486960160480926	0	0	2.91367647058824	3.54699492090456	ITGB2
Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)	1/51	0.296010428260846	0.486960160480926	0	0	2.91367647058824	3.54699492090456	SYNPO
Negative Regulation Of Innate Immune Response (GO:0045824)	1/52	0.300845077626674	0.490115394533988	0	0	2.85640138408304	3.43099462663308	SAMHD1
Icosanoid Metabolic Process (GO:0006690)	1/52	0.300845077626674	0.490115394533988	0	0	2.85640138408304	3.43099462663308	PYCARD
Cell Cycle G1/S Phase Transition (GO:0044843)	1/52	0.300845077626674	0.490115394533988	0	0	2.85640138408304	3.43099462663308	CDK6
Regulation Of Macromolecule Metabolic Process (GO:0060255)	2/162	0.304809052054486	0.490115394533988	0	0	1.82435185185185	2.16745726180314	CDK6;IGF2BP3
Spermatid Development (GO:0007286)	1/53	0.305646765725132	0.490115394533988	0	0	2.80132918552036	3.32048608883669	PLD6
Negative Regulation Of Viral Genome Replication (GO:0045071)	1/53	0.305646765725132	0.490115394533988	0	0	2.80132918552036	3.32048608883669	APOBEC3C
mRNA Stabilization (GO:0048255)	1/53	0.305646765725132	0.490115394533988	0	0	2.80132918552036	3.32048608883669	IGF2BP3
Protein Homotetramerization (GO:0051289)	1/53	0.305646765725132	0.490115394533988	0	0	2.80132918552036	3.32048608883669	SAMHD1
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)	1/53	0.305646765725132	0.490115394533988	0	0	2.80132918552036	3.32048608883669	PYCARD
Positive Regulation Of Chemokine Production (GO:0032722)	1/53	0.305646765725132	0.490115394533988	0	0	2.80132918552036	3.32048608883669	PYCARD
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	3/284	0.308371541926426	0.491556058349223	0	0	1.56015297179583	1.83544183582068	FGR;IRS1;SH2B2
Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)	1/54	0.310415715587462	0.491556058349223	0	0	2.74833518312986	3.21512029592953	CMKLR1
Negative Regulation Of Neuron Projection Development (GO:0010977)	1/54	0.310415715587462	0.491556058349223	0	0	2.74833518312986	3.21512029592953	TNR
Monoatomic Anion Transmembrane Transport (GO:0098656)	1/54	0.310415715587462	0.491556058349223	0	0	2.74833518312986	3.21512029592953	ANO8
Negative Regulation Of TOR Signaling (GO:0032007)	1/54	0.310415715587462	0.491556058349223	0	0	2.74833518312986	3.21512029592953	TNFAIP8L1
Response To Peptide Hormone (GO:0043434)	1/55	0.315152148791562	0.497814961399607	0	0	2.69730392156863	3.11457614970144	IRS1
Pattern Recognition Receptor Signaling Pathway (GO:0002221)	1/56	0.319856285407827	0.502744408994975	0	0	2.64812834224599	3.01855778246882	PYCARD
Peptide Metabolic Process (GO:0006518)	1/56	0.319856285407827	0.502744408994975	0	0	2.64812834224599	3.01855778246882	ANPEP
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	1/57	0.324528344092845	0.506328006139943	0	0	2.60070903361345	2.92679217311524	PYCARD
RNA Catabolic Process (GO:0006401)	1/57	0.324528344092845	0.506328006139943	0	0	2.60070903361345	2.92679217311524	RIDA
Monoatomic Anion Transport (GO:0006820)	1/57	0.324528344092845	0.506328006139943	0	0	2.60070903361345	2.92679217311524	ANO8
Regulation Of Neuron Death (GO:1901214)	1/58	0.329168541988707	0.512308882752032	0	0	2.55495356037152	2.83902702679393	ITGB2
Regulation Of Intracellular Signal Transduction (GO:1902531)	3/297	0.332728789550795	0.51568967193052	0	0	1.490176667682	1.63983148427544	PYCARD;SLA;CMKLR1
Heart Morphogenesis (GO:0003007)	1/59	0.33377709474558	0.51568967193052	0	0	2.51077586206897	2.75502888280662	MESP2
Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960)	1/59	0.33377709474558	0.51568967193052	0	0	2.51077586206897	2.75502888280662	SAMHD1
Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236)	1/60	0.338354216632453	0.520229848817452	0	0	2.46809571286142	2.67458142296308	PYCARD
Positive Regulation Of Phagocytosis (GO:0050766)	1/60	0.338354216632453	0.520229848817452	0	0	2.46809571286142	2.67458142296308	PYCARD
Positive Regulation Of Interleukin-8 Production (GO:0032757)	1/61	0.342900120409466	0.524678497494003	0	0	2.42683823529412	2.59748395855286	PYCARD
Negative Regulation Of Viral Process (GO:0048525)	1/61	0.342900120409466	0.524678497494003	0	0	2.42683823529412	2.59748395855286	APOBEC3C
Regulation Of Cell Migration (GO:0030334)	4/434	0.346580880957528	0.525289929024113	0	0	1.35918866934779	1.44024941062962	FGR;SEMA4B;TNR;VSIR
Glycerophospholipid Metabolic Process (GO:0006650)	1/62	0.34741501745375	0.525289929024113	0	0	2.38693346190935	2.52355007115595	ACP6
Phosphatidylinositol-Mediated Signaling (GO:0048015)	1/62	0.34741501745375	0.525289929024113	0	0	2.38693346190935	2.52355007115595	IRS1
Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	1/62	0.34741501745375	0.525289929024113	0	0	2.38693346190935	2.52355007115595	PYCARD
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	2/179	0.34743585856713	0.525289929024113	0	0	1.64770872567483	1.74191681919986	PYCARD;SCIMP
G1/S Transition Of Mitotic Cell Cycle (GO:0000082)	1/63	0.351899117747842	0.529516444952321	0	0	2.34831593927894	2.45260639204832	CDK6
Inorganic Anion Transmembrane Transport (GO:0098661)	1/63	0.351899117747842	0.529516444952321	0	0	2.34831593927894	2.45260639204832	ANO8
Positive Regulation Of Interleukin-1 Production (GO:0032732)	1/64	0.356352629772375	0.532432752718725	0	0	2.3109243697479	2.38449150388106	PYCARD
Positive Regulation Of T Cell Differentiation (GO:0045582)	1/64	0.356352629772375	0.532432752718725	0	0	2.3109243697479	2.38449150388106	VSIR
Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)	1/64	0.356352629772375	0.532432752718725	0	0	2.3109243697479	2.38449150388106	PYCARD
Positive Regulation Of T Cell Proliferation (GO:0042102)	1/65	0.360775760750197	0.536516646548887	0	0	2.27470128676471	2.31905494789264	PYCARD
Regulation Of Cell-Matrix Adhesion (GO:0001952)	1/65	0.360775760750197	0.536516646548887	0	0	2.27470128676471	2.31905494789264	CDK6
Negative Regulation Of Immune Response (GO:0050777)	1/66	0.365168716275086	0.540517796817435	0	0	2.239592760181	2.25615633097286	FGR
Regulation Of Endocytosis (GO:0030100)	1/66	0.365168716275086	0.540517796817435	0	0	2.239592760181	2.25615633097286	FGR
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	1/67	0.369531700844694	0.54212677227489	0	0	2.20554812834225	2.19566451221391	PYCARD
Protein Secretion (GO:0009306)	1/67	0.369531700844694	0.54212677227489	0	0	2.20554812834225	2.19566451221391	STEAP3
Regulation Of Viral Genome Replication (GO:0045069)	1/67	0.369531700844694	0.54212677227489	0	0	2.20554812834225	2.19566451221391	APOBEC3C
Axonogenesis (GO:0007409)	2/188	0.369670696685083	0.54212677227489	0	0	1.56726403823178	1.55965133307352	SEMA4B;TNR
B Cell Differentiation (GO:0030183)	1/68	0.373864917385737	0.545733057645832	0	0	2.17251975417032	2.13745687186544	CD79B
Cell-Cell Junction Organization (GO:0045216)	1/68	0.373864917385737	0.545733057645832	0	0	2.17251975417032	2.13745687186544	DCHS1
Regulation Of Endopeptidase Activity (GO:0052548)	1/69	0.378168567486814	0.545733057645832	0	0	2.14046280276817	2.0814186437173	VSIR
Cellular Response To Calcium Ion (GO:0071277)	1/69	0.378168567486814	0.545733057645832	0	0	2.14046280276817	2.0814186437173	CPNE5
Phospholipid Metabolic Process (GO:0006644)	1/69	0.378168567486814	0.545733057645832	0	0	2.14046280276817	2.0814186437173	ACP6
Regulation Of Signal Transduction (GO:0009966)	2/193	0.381897386769164	0.545733057645832	0	0	1.52584836145046	1.46878670996789	RGS3;IGFBP4
Regulation Of Cell Differentiation (GO:0045595)	2/193	0.381897386769164	0.545733057645832	0	0	1.52584836145046	1.46878670996789	CDK6;TNR
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	1/70	0.382442851421095	0.545733057645832	0	0	2.10933503836317	2.02744230960084	CDK6
Positive Regulation Of Protein Polymerization (GO:0032273)	1/70	0.382442851421095	0.545733057645832	0	0	2.10933503836317	2.02744230960084	PYCARD
Neutrophil Chemotaxis (GO:0030593)	1/70	0.382442851421095	0.545733057645832	0	0	2.10933503836317	2.02744230960084	ITGB2
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/70	0.382442851421095	0.545733057645832	0	0	2.10933503836317	2.02744230960084	RGS3
Regulation Of Actin Filament Polymerization (GO:0030833)	1/70	0.382442851421095	0.545733057645832	0	0	2.10933503836317	2.02744230960084	PYCARD
Cell-Cell Junction Assembly (GO:0007043)	1/71	0.386687968185705	0.549321833999828	0	0	2.07909663865546	1.97542704824423	DCHS1
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	1/71	0.386687968185705	0.549321833999828	0	0	2.07909663865546	1.97542704824423	CDK6
Plasma Membrane Organization (GO:0007009)	1/72	0.390904115264243	0.551609140428432	0	0	2.04971002485501	1.92527823445835	BIN2
Second-Messenger-Mediated Signaling (GO:0019932)	1/72	0.390904115264243	0.551609140428432	0	0	2.04971002485501	1.92527823445835	LAT2
Negative Regulation Of Cell Adhesion (GO:0007162)	1/72	0.390904115264243	0.551609140428432	0	0	2.04971002485501	1.92527823445835	SIPA1
Granulocyte Chemotaxis (GO:0071621)	1/73	0.395091488951388	0.55505109620383	0	0	2.02113970588235	1.87690697917336	ITGB2
Protein Tetramerization (GO:0051262)	1/73	0.395091488951388	0.55505109620383	0	0	2.02113970588235	1.87690697917336	SAMHD1
DNA-templated Transcription (GO:0006351)	2/199	0.396436679457217	0.555711460166298	0	0	1.47892460988908	1.36835865226777	TCEA3;TCEANC2
Regulation Of mRNA Stability (GO:0043488)	1/74	0.399250284179994	0.557195451547904	0	0	1.9933521353747	1.8302297117478	RIDA
Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)	1/74	0.399250284179994	0.557195451547904	0	0	1.9933521353747	1.8302297117478	PTPN6
Regulation Of Fat Cell Differentiation (GO:0045598)	1/75	0.403380694575077	0.559643523200146	0	0	1.96631558028617	1.78516779668471	CMKLR1
Defense Response To Gram-negative Bacterium (GO:0050829)	1/75	0.403380694575077	0.559643523200146	0	0	1.96631558028617	1.78516779668471	PYCARD
Regulation Of Translation (GO:0006417)	2/202	0.403648399410499	0.559643523200146	0	0	1.45651851851852	1.32136973595222	RIDA;IGF2BP3
Regulation Of MAPK Cascade (GO:0043408)	2/204	0.408433773568649	0.563230122384588	0	0	1.44195086175284	1.2911595696764	SLA;PTPN6
Defense Response To Bacterium (GO:0042742)	2/204	0.408433773568649	0.563230122384588	0	0	1.44195086175284	1.2911595696764	PYCARD;FGR
Neutrophil Migration (GO:1990266)	1/77	0.411557128797557	0.563230122384588	0	0	1.91437693498452	1.69959808179923	ITGB2
Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243)	1/77	0.411557128797557	0.563230122384588	0	0	1.91437693498452	1.69959808179923	EAF2
Positive Regulation Of JNK Cascade (GO:0046330)	1/77	0.411557128797557	0.563230122384588	0	0	1.91437693498452	1.69959808179923	PYCARD
Chloride Transport (GO:0006821)	1/77	0.411557128797557	0.563230122384588	0	0	1.91437693498452	1.69959808179923	ANO8
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	1/78	0.415603533424237	0.566326703271225	0	0	1.88941940412529	1.65895467182848	PYCARD
Regulation Of TOR Signaling (GO:0032006)	1/78	0.415603533424237	0.566326703271225	0	0	1.88941940412529	1.65895467182848	TNFAIP8L1
Positive Regulation Of Protein Localization To Membrane (GO:1905477)	1/79	0.419622314738022	0.566936531614136	0	0	1.86510180995475	1.61965482749008	ITGB2
Response To Insulin (GO:0032868)	1/79	0.419622314738022	0.566936531614136	0	0	1.86510180995475	1.61965482749008	IRS1
Positive Regulation Of Catabolic Process (GO:0009896)	1/79	0.419622314738022	0.566936531614136	0	0	1.86510180995475	1.61965482749008	VSIR
Positive Regulation Of Endocytosis (GO:0045807)	1/79	0.419622314738022	0.566936531614136	0	0	1.86510180995475	1.61965482749008	PYCARD
Regulation Of Interleukin-8 Production (GO:0032677)	1/81	0.427577755018765	0.575237022112109	0	0	1.81829044117647	1.5448543319176	PYCARD
Cellular Response To Interleukin-1 (GO:0071347)	1/81	0.427577755018765	0.575237022112109	0	0	1.81829044117647	1.5448543319176	PYCARD
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	1/82	0.431514784564184	0.577843883065259	0	0	1.79575163398693	1.50924575643986	PYCARD
Sodium Ion Transmembrane Transport (GO:0035725)	1/82	0.431514784564184	0.577843883065259	0	0	1.79575163398693	1.50924575643986	SCN4A
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	1/83	0.435424932111021	0.577843883065259	0	0	1.77376255380201	1.47476448952652	SCN4A
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	1/83	0.435424932111021	0.577843883065259	0	0	1.77376255380201	1.47476448952652	CMKLR1
Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	1/83	0.435424932111021	0.577843883065259	0	0	1.77376255380201	1.47476448952652	PYCARD
Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)	1/84	0.439308379821887	0.577843883065259	0	0	1.75230333097094	1.44136350567812	PYCARD
Regulation Of Interleukin-1 Beta Production (GO:0032651)	1/84	0.439308379821887	0.577843883065259	0	0	1.75230333097094	1.44136350567812	PYCARD
Purine Ribonucleotide Metabolic Process (GO:0009150)	1/84	0.439308379821887	0.577843883065259	0	0	1.75230333097094	1.44136350567812	NT5E
Ribosomal Small Subunit Biogenesis (GO:0042274)	1/84	0.439308379821887	0.577843883065259	0	0	1.75230333097094	1.44136350567812	IGF2BP3
Regulation Of Kinase Activity (GO:0043549)	1/85	0.443165308744537	0.577843883065259	0	0	1.73135504201681	1.40899823853785	FGR
Regulation Of Osteoblast Differentiation (GO:0045667)	1/85	0.443165308744537	0.577843883065259	0	0	1.73135504201681	1.40899823853785	CDK6
Calcium-Mediated Signaling (GO:0019722)	1/85	0.443165308744537	0.577843883065259	0	0	1.73135504201681	1.40899823853785	LAT2
mRNA Metabolic Process (GO:0016071)	1/85	0.443165308744537	0.577843883065259	0	0	1.73135504201681	1.40899823853785	RIDA
Response To Interleukin-1 (GO:0070555)	1/85	0.443165308744537	0.577843883065259	0	0	1.73135504201681	1.40899823853785	PYCARD
Defense Response To Gram-positive Bacterium (GO:0050830)	1/85	0.443165308744537	0.577843883065259	0	0	1.73135504201681	1.40899823853785	FGR
Glucose Homeostasis (GO:0042593)	1/87	0.450800327828987	0.585395108734983	0	0	1.69091997264022	1.34720797113492	IRS1
Regulation Of Insulin Secretion (GO:0050796)	1/87	0.450800327828987	0.585395108734983	0	0	1.69091997264022	1.34720797113492	IRS1
Negative Regulation Of Protein Kinase Activity (GO:0006469)	1/88	0.45457877395055	0.58909698256857	0	0	1.67139959432049	1.31770479865373	PYCARD
Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	1/89	0.458331413078054	0.590345734897696	0	0	1.65232286096257	1.28908074248022	SH2D3C
Cellular Response To Peptide Hormone Stimulus (GO:0071375)	1/89	0.458331413078054	0.590345734897696	0	0	1.65232286096257	1.28908074248022	IRS1
Sodium Ion Transport (GO:0006814)	1/89	0.458331413078054	0.590345734897696	0	0	1.65232286096257	1.28908074248022	SCN4A
Apoptotic Process (GO:0006915)	2/228	0.464319191043911	0.593890723578136	0	0	1.28725008194035	0.987556445940264	PYCARD;ITGB2
Cellular Response To Lipid (GO:0071396)	2/228	0.464319191043911	0.593890723578136	0	0	1.28725008194035	0.987556445940264	PYCARD;IRS1
Regulation Of Epithelial Cell Proliferation (GO:0050678)	1/91	0.465759969042381	0.593890723578136	0	0	1.61544117647059	1.23433415396869	CDK6
Lymphocyte Differentiation (GO:0030098)	1/91	0.465759969042381	0.593890723578136	0	0	1.61544117647059	1.23433415396869	CD79B
rRNA Metabolic Process (GO:0016072)	1/91	0.465759969042381	0.593890723578136	0	0	1.61544117647059	1.23433415396869	IGF2BP3
Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	2/231	0.471089587041719	0.599482741025033	0	0	1.27019246320556	0.956082754615906	PYCARD;TNFAIP8L1
Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	1/93	0.473087381476089	0.599621731012607	0	0	1.58016304347826	1.18271280054444	SH2D3C
Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	1/93	0.473087381476089	0.599621731012607	0	0	1.58016304347826	1.18271280054444	SYNPO
Positive Regulation Of Developmental Process (GO:0051094)	2/233	0.475574973446044	0.601573920594099	0	0	1.25906685906686	0.935777189046839	ADGRL1;PLD6
Muscle Contraction (GO:0006936)	1/94	0.476713586787692	0.60157798048127	0	0	1.56309297912713	1.15800088890404	SCN4A
T Cell Receptor Signaling Pathway (GO:0050852)	1/95	0.48031501748662	0.60157798048127	0	0	1.54638610763454	1.13398519643512	BTN3A2
Cell Junction Assembly (GO:0034329)	1/95	0.48031501748662	0.60157798048127	0	0	1.54638610763454	1.13398519643512	DCHS1
Recombinational Repair (GO:0000725)	1/95	0.48031501748662	0.60157798048127	0	0	1.54638610763454	1.13398519643512	SAMHD1
Positive Regulation Of Epithelial Cell Migration (GO:0010634)	1/95	0.48031501748662	0.60157798048127	0	0	1.54638610763454	1.13398519643512	IQSEC1
Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	4/525	0.486093094235359	0.607616367794199	0	0	1.11653413764738	0.805417618522378	PYCARD;FGR;P2RX5;PTPN6
Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	1/98	0.490972336200621	0.611458456443306	0	0	1.49833232261977	1.06586491030805	CMKLR1
Regulation Of Inflammatory Response (GO:0050727)	2/240	0.491092618560765	0.611458456443306	0	0	1.22159975101152	0.868707113490235	PYCARD;TNFAIP8L2
Positive Regulation Of Multicellular Organismal Process (GO:0051240)	3/387	0.496404825317396	0.616378770474784	0	0	1.13566930970149	0.795381338349381	FGR;TBXA2R;CMKLR1
Protein Complex Oligomerization (GO:0051259)	1/100	0.497956392525298	0.616378770474784	0	0	1.46791443850267	1.02349273069514	PYCARD
ncRNA Processing (GO:0034470)	1/100	0.497956392525298	0.616378770474784	0	0	1.46791443850267	1.02349273069514	IGF2BP3
rRNA Processing (GO:0006364)	1/101	0.501412664523371	0.619449498000663	0	0	1.45316176470588	1.00315510897903	IGF2BP3
Negative Regulation Of Cellular Process (GO:0048523)	4/537	0.503749627380681	0.620071131004058	0	0	1.09071929354343	0.747879939151242	APOBEC3C;CDK6;PTPN6;SIPA1
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	2/246	0.504164268444489	0.620071131004058	0	0	1.19119611414693	0.815794392650271	PYCARD;LPAR5
Activation Of GTPase Activity (GO:0090630)	1/102	0.504845314534012	0.620071131004058	0	0	1.43870122306348	0.983356896256136	SIPA1
Inorganic Cation Import Across Plasma Membrane (GO:0098659)	1/103	0.508254502873238	0.623053299854259	0	0	1.42452422145329	0.964079483844013	SCN4A
Positive Regulation Of Inflammatory Response (GO:0050729)	1/104	0.511640388708929	0.625995465954085	0	0	1.41062250142776	0.945305064708282	PYCARD
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	1/105	0.515003130141667	0.627381921992364	0	0	1.39698812217195	0.927016591731004	PYCARD
Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	1/106	0.518342884255399	0.627381921992364	0	0	1.38361344537815	0.909197738592276	PTPN6
Response To Calcium Ion (GO:0051592)	1/106	0.518342884255399	0.627381921992364	0	0	1.38361344537815	0.909197738592276	CPNE5
Positive Regulation Of Cell Growth (GO:0030307)	1/106	0.518342884255399	0.627381921992364	0	0	1.38361344537815	0.909197738592276	CPNE5
Positive Regulation Of T Cell Activation (GO:0050870)	1/107	0.521659806958067	0.627381921992364	0	0	1.37049112097669	0.891832863553111	PYCARD
Positive Regulation Of Metabolic Process (GO:0009893)	1/108	0.52495405329796	0.627381921992364	0	0	1.35761407366685	0.874906974144536	CMKLR1
Glycerophospholipid Biosynthetic Process (GO:0046474)	1/108	0.52495405329796	0.627381921992364	0	0	1.35761407366685	0.874906974144536	ACP6
Lipid Transport (GO:0006869)	1/108	0.52495405329796	0.627381921992364	0	0	1.35761407366685	0.874906974144536	PLEKHA8P1
Response To Tumor Necrosis Factor (GO:0034612)	1/108	0.52495405329796	0.627381921992364	0	0	1.35761407366685	0.874906974144536	PYCARD
Cytokine-Mediated Signaling Pathway (GO:0019221)	2/257	0.527563771388458	0.627381921992364	0	0	1.13917211328976	0.728484079565718	PYCARD;PTPN6
Negative Regulation Of Developmental Process (GO:0051093)	1/109	0.528225777066613	0.627381921992364	0	0	1.34497549019608	0.858405695779793	CDK6
Extracellular Structure Organization (GO:0043062)	1/109	0.528225777066613	0.627381921992364	0	0	1.34497549019608	0.858405695779793	MMP17
Cell-Matrix Adhesion (GO:0007160)	1/109	0.528225777066613	0.627381921992364	0	0	1.34497549019608	0.858405695779793	ITGB2
Cellular Response To Salt (GO:1902075)	1/109	0.528225777066613	0.627381921992364	0	0	1.34497549019608	0.858405695779793	CPNE5
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	1/109	0.528225777066613	0.627381921992364	0	0	1.34497549019608	0.858405695779793	PYCARD
Cellular Response To Oxygen-Containing Compound (GO:1901701)	3/406	0.528581619316401	0.627381921992364	0	0	1.0810710714418	0.689245564007091	PYCARD;CPNE5;IRS1
External Encapsulating Structure Organization (GO:0045229)	1/110	0.531475131233943	0.628466868405128	0	0	1.33256880733945	0.842315240076294	MMP17
Regulation Of JNK Cascade (GO:0046328)	1/110	0.531475131233943	0.628466868405128	0	0	1.33256880733945	0.842315240076294	PYCARD
Mitotic Cell Cycle Phase Transition (GO:0044772)	1/111	0.53470226757621	0.628770259094247	0	0	1.32038770053476	0.826622377038971	CDK6
Cytoskeleton Organization (GO:0007010)	1/111	0.53470226757621	0.628770259094247	0	0	1.32038770053476	0.826622377038971	SIPA1
Double-Strand Break Repair Via Homologous Recombination (GO:0000724)	1/111	0.53470226757621	0.628770259094247	0	0	1.32038770053476	0.826622377038971	SAMHD1
Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	1/112	0.537907336916252	0.629044491605562	0	0	1.30842607313196	0.811314407317795	PYCARD
Small GTPase Mediated Signal Transduction (GO:0007264)	1/112	0.537907336916252	0.629044491605562	0	0	1.30842607313196	0.811314407317795	RGS19
Negative Regulation Of Defense Response (GO:0031348)	1/112	0.537907336916252	0.629044491605562	0	0	1.30842607313196	0.811314407317795	TNFAIP8L2
Positive Regulation Of Cellular Component Organization (GO:0051130)	1/113	0.541090489015128	0.631603787729055	0	0	1.29667804621849	0.796379136895972	ADGRL1
Regulation Of Protein Phosphorylation (GO:0001932)	2/265	0.544111598021	0.63296692146495	0	0	1.104069849317	0.671937914715546	FGR;ITGB2
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)	1/114	0.544251872629705	0.63296692146495	0	0	1.2851379489849	0.781804852803362	IGFBP4
Positive Regulation Of Signal Transduction (GO:0009967)	2/266	0.546151843016545	0.63401539362981	0	0	1.09983164983165	0.665242237264172	IRS1;SCIMP
Protein Processing (GO:0016485)	1/117	0.553606885737677	0.639906376344084	0	0	1.25171146044625	0.74013753311675	VSIR
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	1/117	0.553606885737677	0.639906376344084	0	0	1.25171146044625	0.74013753311675	PYCARD
Positive Regulation Of Apoptotic Process (GO:0043065)	2/270	0.554249617305899	0.639906376344084	0	0	1.08319513543394	0.639236908246044	PYCARD;CALHM2
Ribonucleoprotein Complex Biogenesis (GO:0022613)	1/118	0.556682663436301	0.641548985992833	0	0	1.24095022624434	0.726898912620634	IGF2BP3
Regulation Of Protein Kinase Activity (GO:0045859)	1/119	0.559737401730638	0.642736437791962	0	0	1.23037138584247	0.713969173351546	FGR
Cellular Response To Tumor Necrosis Factor (GO:0071356)	1/119	0.559737401730638	0.642736437791962	0	0	1.23037138584247	0.713969173351546	PYCARD
Receptor-Mediated Endocytosis (GO:0006898)	1/122	0.568776803818021	0.650507660135096	0	0	1.19968400583374	0.676942313544587	ITGB2
Modulation Of Chemical Synaptic Transmission (GO:0050804)	1/123	0.57174880337332	0.650507660135096	0	0	1.18979026036644	0.665158835307134	GRIK4
Nervous System Development (GO:0007399)	3/433	0.572300039887652	0.650507660135096	0	0	1.0117841027421	0.564668491921901	P2RX5;DCHS1;IGF2BP3
Negative Regulation Of Growth (GO:0045926)	1/124	0.574700468245337	0.650507660135096	0	0	1.18005738880918	0.653641220493557	SIPA1
