Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	HLA-DRB1
Keratan Sulfate Metabolic Process (GO:0042339)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	CHST1
Protein Localization To Centrosome (GO:0071539)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	PIBF1
Microtubule Depolymerization (GO:0007019)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	STMN2
Regulation Of Brown Fat Cell Differentiation (GO:0090335)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	TFE3
Negative Regulation Of Apoptotic Process (GO:0043066)	5/482	0.0824288162881586	0.204300499789572	0	0	2.23777270947082	5.58507831109187	BDNF;WT1;MMP9;POU3F3;PTK2
Negative Regulation Of Lipid Storage (GO:0010888)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	PPARG
Negative Regulation Of Nervous System Development (GO:0051961)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	ROBO2
Neutrophil Activation (GO:0042119)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	F2RL1
Branching Involved In Ureteric Bud Morphogenesis (GO:0001658)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	WT1
Peptide Antigen Assembly With MHC Protein Complex (GO:0002501)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	HLA-DRB1
Regulation Of Vascular Endothelial Cell Proliferation (GO:1905562)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	PPARG
Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	KCNH2
Positive Regulation Of Cation Transmembrane Transport (GO:1904064)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	KCNH2
Detection Of Mechanical Stimulus (GO:0050982)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	PTK2
Positive Regulation Of Extracellular Matrix Organization (GO:1903055)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	TNXB
Positive Regulation Of Glycolytic Process (GO:0045821)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	RPTOR
Positive Regulation Of Macrophage Migration (GO:1905523)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	PTK2
Ureteric Bud Morphogenesis (GO:0060675)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	WT1
Maintenance Of Gastrointestinal Epithelium (GO:0030277)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	MUC13
Membrane Repolarization (GO:0086009)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	KCNH2
Pulmonary Valve Morphogenesis (GO:0003184)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	ROBO2
Regulation Of RIG-I Signaling Pathway (GO:0039535)	1/18	0.0829970780395137	0.204300499789572	0	0	12.3139318885449	30.6487592488941	SEC14L1
Regulation Of Protein Secretion (GO:0050708)	2/102	0.0862998644640731	0.210674437260181	0	0	4.2136170212766	10.3230551674499	RSAD2;APBB3
Regulation Of Granulocyte Chemotaxis (GO:0071622)	1/19	0.0874026490788467	0.210674437260181	0	0	11.6292397660819	28.3431283945933	PTK2
Regulation Of Neuroinflammatory Response (GO:0150077)	1/19	0.0874026490788467	0.210674437260181	0	0	11.6292397660819	28.3431283945933	MMP9
Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	1/19	0.0874026490788467	0.210674437260181	0	0	11.6292397660819	28.3431283945933	TNXB
Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)	1/19	0.0874026490788467	0.210674437260181	0	0	11.6292397660819	28.3431283945933	HLA-DRB1
Epithelial Structure Maintenance (GO:0010669)	1/19	0.0874026490788467	0.210674437260181	0	0	11.6292397660819	28.3431283945933	MUC13
Positive Regulation Of Hormone Secretion (GO:0046887)	1/19	0.0874026490788467	0.210674437260181	0	0	11.6292397660819	28.3431283945933	PPARG
Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381)	1/19	0.0874026490788467	0.210674437260181	0	0	11.6292397660819	28.3431283945933	HLA-DRB1
Positive Regulation Of Kinase Activity (GO:0033674)	2/104	0.0891938167279697	0.214434875449627	0	0	4.13057989153108	9.98337847199918	PTK2;HLA-DRB1
Positive Regulation Of Cell Motility (GO:2000147)	3/221	0.0903516825715979	0.214555643019721	0	0	2.91299200947026	7.00296573768096	MYADM;F2RL1;PTK2
Negative Regulation Of MAPK Cascade (GO:0043409)	2/105	0.0906515888236482	0.214555643019721	0	0	4.09027060524685	9.81964277365948	PPARG;DUSP9
Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096)	1/20	0.0917872740073592	0.214555643019721	0	0	11.016620498615	26.3107922330276	PTK2
Negative Regulation Of miRNA Transcription (GO:1902894)	1/20	0.0917872740073592	0.214555643019721	0	0	11.016620498615	26.3107922330276	PPARG
Negative Regulation Of Microtubule Depolymerization (GO:0007026)	1/20	0.0917872740073592	0.214555643019721	0	0	11.016620498615	26.3107922330276	STMN2
Regulation Of Macrophage Chemotaxis (GO:0010758)	1/20	0.0917872740073592	0.214555643019721	0	0	11.016620498615	26.3107922330276	PTK2
Striated Muscle Cell Differentiation (GO:0051146)	1/20	0.0917872740073592	0.214555643019721	0	0	11.016620498615	26.3107922330276	PLD3
Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	1/20	0.0917872740073592	0.214555643019721	0	0	11.016620498615	26.3107922330276	MMP9
Limb Morphogenesis (GO:0035108)	1/20	0.0917872740073592	0.214555643019721	0	0	11.016620498615	26.3107922330276	CYP26B1
Pulmonary Valve Development (GO:0003177)	1/20	0.0917872740073592	0.214555643019721	0	0	11.016620498615	26.3107922330276	ROBO2
Monocarboxylic Acid Catabolic Process (GO:0072329)	1/20	0.0917872740073592	0.214555643019721	0	0	11.016620498615	26.3107922330276	CYP26B1
Positive Regulation Of Cell Growth (GO:0030307)	2/106	0.0921164240671207	0.214784023955497	0	0	4.05073649754501	9.65979952028004	RPTOR;BDNF
Negative Regulation Of Translation (GO:0017148)	2/107	0.0935882228241603	0.217668849074739	0	0	4.01195542046606	9.50372351824734	CPEB1;CPEB2
Negative Regulation Of miRNA Metabolic Process (GO:2000629)	1/21	0.0961510513071088	0.218161798564785	0	0	10.4652631578947	24.5079182180271	PPARG
Regulation Of Lipid Storage (GO:0010883)	1/21	0.0961510513071088	0.218161798564785	0	0	10.4652631578947	24.5079182180271	PPARG
Negative Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	1/21	0.0961510513071088	0.218161798564785	0	0	10.4652631578947	24.5079182180271	F2RL1
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	1/21	0.0961510513071088	0.218161798564785	0	0	10.4652631578947	24.5079182180271	HLA-DRB1
Positive Regulation Of T Cell Cytokine Production (GO:0002726)	1/21	0.0961510513071088	0.218161798564785	0	0	10.4652631578947	24.5079182180271	RSAD2
Response To Cadmium Ion (GO:0046686)	1/21	0.0961510513071088	0.218161798564785	0	0	10.4652631578947	24.5079182180271	MMP9
Negative Regulation Of GTPase Activity (GO:0034260)	1/21	0.0961510513071088	0.218161798564785	0	0	10.4652631578947	24.5079182180271	CPEB2
Regulation Of Anoikis (GO:2000209)	1/21	0.0961510513071088	0.218161798564785	0	0	10.4652631578947	24.5079182180271	PTK2
Negative Regulation Of Biomineral Tissue Development (GO:0070168)	1/21	0.0961510513071088	0.218161798564785	0	0	10.4652631578947	24.5079182180271	BCOR
Regulation Of Cell-Substrate Junction Assembly (GO:0090109)	1/21	0.0961510513071088	0.218161798564785	0	0	10.4652631578947	24.5079182180271	PTK2
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	4/364	0.0981115901415735	0.220991718909206	0	0	2.36038647342995	5.47999072069384	WT1;PPARG;POU3F3;FGF4
Negative Regulation Of Inflammatory Response (GO:0050728)	2/111	0.0995430872693535	0.220991718909206	0	0	3.8639469061097	8.91476186839404	PPARG;HLA-DRB1
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	2/111	0.0995430872693535	0.220991718909206	0	0	3.8639469061097	8.91476186839404	TNXB;PPARG
Mitotic Sister Chromatid Segregation (GO:0000070)	2/111	0.0995430872693535	0.220991718909206	0	0	3.8639469061097	8.91476186839404	ARHGEF10;PIBF1
Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	1/22	0.100494079072936	0.220991718909206	0	0	9.96641604010025	22.8994002764751	PTK2
Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	1/22	0.100494079072936	0.220991718909206	0	0	9.96641604010025	22.8994002764751	NR0B1
Regulation Of Mononuclear Cell Migration (GO:0071675)	1/22	0.100494079072936	0.220991718909206	0	0	9.96641604010025	22.8994002764751	PTK2
Cellular Response To Cadmium Ion (GO:0071276)	1/22	0.100494079072936	0.220991718909206	0	0	9.96641604010025	22.8994002764751	MMP9
Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404)	1/22	0.100494079072936	0.220991718909206	0	0	9.96641604010025	22.8994002764751	PPARG
Dendritic Cell Differentiation (GO:0097028)	1/22	0.100494079072936	0.220991718909206	0	0	9.96641604010025	22.8994002764751	F2RL1
Positive Regulation Of Cholesterol Efflux (GO:0010875)	1/22	0.100494079072936	0.220991718909206	0	0	9.96641604010025	22.8994002764751	PPARG
Positive Regulation Of Viral Life Cycle (GO:1903902)	1/22	0.100494079072936	0.220991718909206	0	0	9.96641604010025	22.8994002764751	HLA-DRB1
Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	1/22	0.100494079072936	0.220991718909206	0	0	9.96641604010025	22.8994002764751	KCNH2
Positive Regulation Of Developmental Process (GO:0051094)	3/233	0.101815874683777	0.223095573737823	0	0	2.75932678821879	6.30392830961026	TNXB;WT1;PPARG
Positive Regulation Of GTPase Activity (GO:0043547)	3/234	0.102796579556551	0.223095573737823	0	0	2.74724200530652	6.2499843513534	ARHGEF10;F2RL1;RGS6
Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)	1/23	0.104816454902684	0.223095573737823	0	0	9.51291866028708	21.4568114296548	PPARG
Negative Regulation Of Lymphocyte Activation (GO:0051250)	1/23	0.104816454902684	0.223095573737823	0	0	9.51291866028708	21.4568114296548	PIBF1
Negative Regulation Of Protein Depolymerization (GO:1901880)	1/23	0.104816454902684	0.223095573737823	0	0	9.51291866028708	21.4568114296548	STMN2
Regulation Of Interleukin-4 Production (GO:0032673)	1/23	0.104816454902684	0.223095573737823	0	0	9.51291866028708	21.4568114296548	HLA-DRB1
Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	1/23	0.104816454902684	0.223095573737823	0	0	9.51291866028708	21.4568114296548	HLA-DRB1
Regulation Of Myotube Differentiation (GO:0010830)	1/23	0.104816454902684	0.223095573737823	0	0	9.51291866028708	21.4568114296548	BDNF
Artery Development (GO:0060840)	1/23	0.104816454902684	0.223095573737823	0	0	9.51291866028708	21.4568114296548	ROBO2
Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)	1/23	0.104816454902684	0.223095573737823	0	0	9.51291866028708	21.4568114296548	F2RL1
Potassium Ion Homeostasis (GO:0055075)	1/23	0.104816454902684	0.223095573737823	0	0	9.51291866028708	21.4568114296548	KCNH2
Long-Chain Fatty Acid Transport (GO:0015909)	1/23	0.104816454902684	0.223095573737823	0	0	9.51291866028708	21.4568114296548	PPARG
Lymphocyte Activation Involved In Immune Response (GO:0002285)	1/23	0.104816454902684	0.223095573737823	0	0	9.51291866028708	21.4568114296548	F2RL1
Negative Regulation Of Actin Filament Polymerization (GO:0030837)	1/23	0.104816454902684	0.223095573737823	0	0	9.51291866028708	21.4568114296548	MYADM
Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	5/525	0.108342560927714	0.224030442686355	0	0	2.04818258664413	4.55199815944656	RPTOR;F2RL1;PPARG;PTK2;HLA-DRB1
Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	F2RL1
ERK1 And ERK2 Cascade (GO:0070371)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	DUSP9
Negative Regulation Of Ion Transmembrane Transporter Activity (GO:0032413)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	MMP9
Fc-gamma Receptor Signaling Pathway (GO:0038094)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	PTK2
Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	MYADM
Negative Regulation Of Ossification (GO:0030279)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	BCOR
Regulation Of Microtubule Depolymerization (GO:0031114)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	STMN2
Outflow Tract Septum Morphogenesis (GO:0003148)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	ROBO2
Positive Regulation Of ERBB Signaling Pathway (GO:1901186)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	MMP9
Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	TNXB
Positive Regulation Of Lipid Metabolic Process (GO:0045834)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	RPTOR
Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	RPTOR
Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	TNXB
Mononuclear Cell Differentiation (GO:1903131)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	PPARG
Negative Regulation Of Cell Junction Assembly (GO:1901889)	1/24	0.109118275963612	0.224030442686355	0	0	9.09885583524027	20.1569035542602	ROBO2
Negative Regulation Of Programmed Cell Death (GO:0043069)	4/381	0.111055173115058	0.227503754195969	0	0	2.25198938992042	4.94926046687946	WT1;MMP9;POU3F3;PTK2
Negative Regulation Of Lipid Biosynthetic Process (GO:0051055)	1/25	0.113399638968481	0.229269858306645	0	0	8.71929824561403	18.9804916575847	NR0B1
Negative Regulation Of Protein Transport (GO:0051224)	1/25	0.113399638968481	0.229269858306645	0	0	8.71929824561403	18.9804916575847	RSAD2
Negative Regulation Of Signaling Receptor Activity (GO:2000272)	1/25	0.113399638968481	0.229269858306645	0	0	8.71929824561403	18.9804916575847	PPARG
Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)	1/25	0.113399638968481	0.229269858306645	0	0	8.71929824561403	18.9804916575847	MMP9
Myotube Differentiation (GO:0014902)	1/25	0.113399638968481	0.229269858306645	0	0	8.71929824561403	18.9804916575847	PLD3
Regulation Of Cell Size (GO:0008361)	1/25	0.113399638968481	0.229269858306645	0	0	8.71929824561403	18.9804916575847	RPTOR
Positive Regulation Of Multicellular Organismal Process (GO:0051240)	4/387	0.115798747016109	0.233611385284672	0	0	2.21602906118742	4.77754045271863	TNXB;F2RL1;PPARG;PTK2
L-amino Acid Transport (GO:0015807)	1/26	0.117660640163821	0.233809580454017	0	0	8.37010526315789	17.9116128577482	SLC36A1
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	1/26	0.117660640163821	0.233809580454017	0	0	8.37010526315789	17.9116128577482	HLA-DRB1
Camera-Type Eye Development (GO:0043010)	1/26	0.117660640163821	0.233809580454017	0	0	8.37010526315789	17.9116128577482	WT1
Regulation Of Transcription By RNA Polymerase III (GO:0006359)	1/26	0.117660640163821	0.233809580454017	0	0	8.37010526315789	17.9116128577482	RPTOR
Cellular Response To Xenobiotic Stimulus (GO:0071466)	1/26	0.117660640163821	0.233809580454017	0	0	8.37010526315789	17.9116128577482	KCNH2
Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)	1/26	0.117660640163821	0.233809580454017	0	0	8.37010526315789	17.9116128577482	STMN2
Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)	1/26	0.117660640163821	0.233809580454017	0	0	8.37010526315789	17.9116128577482	PTK2
Regulation Of Cell Motility (GO:2000145)	2/123	0.118005684677272	0.233994178163479	0	0	3.47863548443819	7.4339222315207	TNXB;FGF4
T Cell Activation Involved In Immune Response (GO:0002286)	1/27	0.121901375379384	0.236168009085737	0	0	8.04777327935223	16.9368845963935	F2RL1
Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178)	1/27	0.121901375379384	0.236168009085737	0	0	8.04777327935223	16.9368845963935	HLA-DRB1
Amino Acid Import Across Plasma Membrane (GO:0089718)	1/27	0.121901375379384	0.236168009085737	0	0	8.04777327935223	16.9368845963935	SLC36A1
Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)	1/27	0.121901375379384	0.236168009085737	0	0	8.04777327935223	16.9368845963935	STMN2
Regulation Of Mitochondrial Fission (GO:0090140)	1/27	0.121901375379384	0.236168009085737	0	0	8.04777327935223	16.9368845963935	PPARG
Cardiac Muscle Cell Differentiation (GO:0055007)	1/27	0.121901375379384	0.236168009085737	0	0	8.04777327935223	16.9368845963935	WT1
Positive Regulation Of Immune System Process (GO:0002684)	1/27	0.121901375379384	0.236168009085737	0	0	8.04777327935223	16.9368845963935	RSAD2
Ventricular Septum Morphogenesis (GO:0060412)	1/27	0.121901375379384	0.236168009085737	0	0	8.04777327935223	16.9368845963935	ROBO2
Positive Regulation Of Response To Wounding (GO:1903036)	1/27	0.121901375379384	0.236168009085737	0	0	8.04777327935223	16.9368845963935	PTK2
Microtubule Polymerization Or Depolymerization (GO:0031109)	1/27	0.121901375379384	0.236168009085737	0	0	8.04777327935223	16.9368845963935	STMN2
Regulation Of SMAD Protein Signal Transduction (GO:0060390)	1/27	0.121901375379384	0.236168009085737	0	0	8.04777327935223	16.9368845963935	PPARG
Regulation Of Chemotaxis (GO:0050920)	1/28	0.126121939976367	0.239838443233748	0	0	7.74931773879142	16.0450093579047	F2RL1
Regulation Of Lipid Biosynthetic Process (GO:0046890)	1/28	0.126121939976367	0.239838443233748	0	0	7.74931773879142	16.0450093579047	RPTOR
Negative Regulation Of Type II Interferon Production (GO:0032689)	1/28	0.126121939976367	0.239838443233748	0	0	7.74931773879142	16.0450093579047	HLA-DRB1
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495)	1/28	0.126121939976367	0.239838443233748	0	0	7.74931773879142	16.0450093579047	HLA-DRB1
Cellular Response To Osmotic Stress (GO:0071470)	1/28	0.126121939976367	0.239838443233748	0	0	7.74931773879142	16.0450093579047	RPTOR
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)	1/28	0.126121939976367	0.239838443233748	0	0	7.74931773879142	16.0450093579047	PTK2
Protein Depolymerization (GO:0051261)	1/28	0.126121939976367	0.239838443233748	0	0	7.74931773879142	16.0450093579047	STMN2
Negative Regulation Of Cation Channel Activity (GO:2001258)	1/28	0.126121939976367	0.239838443233748	0	0	7.74931773879142	16.0450093579047	MMP9
Negative Regulation Of Cytoskeleton Organization (GO:0051494)	1/28	0.126121939976367	0.239838443233748	0	0	7.74931773879142	16.0450093579047	MYADM
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	2/130	0.129143627749899	0.245082385586721	0	0	3.28723404255319	6.72840958592663	PPARG;PTK2
JNK Cascade (GO:0007254)	1/29	0.130322428905615	0.245811410618722	0	0	7.47218045112782	15.2263884665744	DUSP9
Cardiac Muscle Cell Action Potential (GO:0086001)	1/29	0.130322428905615	0.245811410618722	0	0	7.47218045112782	15.2263884665744	KCNH2
Regulation Of Blood Coagulation (GO:0030193)	1/29	0.130322428905615	0.245811410618722	0	0	7.47218045112782	15.2263884665744	F2RL1
Synapse Organization (GO:0050808)	2/131	0.130754602772258	0.246041646340358	0	0	3.26158667326406	6.6354794750264	BDNF;CBLN2
Cellular Response To Oxygen-Containing Compound (GO:1901701)	4/406	0.131394663912918	0.246041646340358	0	0	2.10923642656284	4.28080033234716	RPTOR;CPEB1;WT1;MMP9
Circulatory System Development (GO:0072359)	2/132	0.132370289798545	0.246041646340358	0	0	3.23633387888707	6.54435921341134	WT1;BCOR
Epithelial Cell Differentiation (GO:0030855)	2/132	0.132370289798545	0.246041646340358	0	0	3.23633387888707	6.54435921341134	WT1;PPARG
Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732)	1/30	0.134502936599339	0.246041646340358	0	0	7.21415607985481	14.472818068488	PIBF1
Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	1/30	0.134502936599339	0.246041646340358	0	0	7.21415607985481	14.472818068488	PPARG
Regulation Of Potassium Ion Transport (GO:0043266)	1/30	0.134502936599339	0.246041646340358	0	0	7.21415607985481	14.472818068488	KCNH2
Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002)	1/30	0.134502936599339	0.246041646340358	0	0	7.21415607985481	14.472818068488	KCNH2
Positive Regulation Of Cell Communication (GO:0010647)	1/30	0.134502936599339	0.246041646340358	0	0	7.21415607985481	14.472818068488	TNXB
Positive Regulation Of Lipid Kinase Activity (GO:0090218)	1/30	0.134502936599339	0.246041646340358	0	0	7.21415607985481	14.472818068488	PTK2
Positive Regulation Of Locomotion (GO:0040017)	1/30	0.134502936599339	0.246041646340358	0	0	7.21415607985481	14.472818068488	F2RL1
Immunoglobulin Mediated Immune Response (GO:0016064)	1/30	0.134502936599339	0.246041646340358	0	0	7.21415607985481	14.472818068488	HLA-DRB1
Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	1/30	0.134502936599339	0.246041646340358	0	0	7.21415607985481	14.472818068488	NGDN
Positive Regulation Of Signal Transduction (GO:0009967)	3/266	0.136065178837625	0.246041646340358	0	0	2.40905188274255	4.80514608223265	TNXB;BDNF;TMEM108
Regulation Of Dendrite Morphogenesis (GO:0048814)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	CUX1
Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	NR0B1
Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	STMN2
Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	HLA-DRB1
Non-Motile Cilium Assembly (GO:1905515)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	PIBF1
Organic Cation Transport (GO:0015695)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	SEC14L1
Regulation Of Protein Localization To Cell Surface (GO:2000008)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	BDNF
Cellular Response To cAMP (GO:0071320)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	WT1
Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	RPTOR
Positive Regulation Of Rho Protein Signal Transduction (GO:0035025)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	F2RL1
Positive Regulation Of Cholesterol Transport (GO:0032376)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	PPARG
Endodermal Cell Differentiation (GO:0035987)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	MMP9
Positive Regulation Of Leukocyte Migration (GO:0002687)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	F2RL1
Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	PTK2
Modulation Of Excitatory Postsynaptic Potential (GO:0098815)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	TMEM108
Negative Regulation Of Chemotaxis (GO:0050922)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	ROBO2
Regulation Of Cell Morphogenesis (GO:0022604)	1/31	0.13866355715087	0.246041646340358	0	0	6.97333333333333	13.7772476647114	ZNF135
Positive Regulation Of Cell Migration (GO:0030335)	3/272	0.14267707658727	0.250515063342206	0	0	2.35459887276652	4.58480760235339	MYADM;F2RL1;PTK2
Regulation Of Cholesterol Efflux (GO:0010874)	1/32	0.142804384168132	0.250515063342206	0	0	6.74804753820034	13.1335867781803	PPARG
Negative Regulation Of Osteoblast Differentiation (GO:0045668)	1/32	0.142804384168132	0.250515063342206	0	0	6.74804753820034	13.1335867781803	PPARG
Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435)	1/32	0.142804384168132	0.250515063342206	0	0	6.74804753820034	13.1335867781803	FHIT
Respiratory System Development (GO:0060541)	1/32	0.142804384168132	0.250515063342206	0	0	6.74804753820034	13.1335867781803	WT1
Positive Regulation Of Synapse Assembly (GO:0051965)	1/32	0.142804384168132	0.250515063342206	0	0	6.74804753820034	13.1335867781803	BDNF
Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)	1/33	0.1469255107829	0.252494211123206	0	0	6.53684210526316	12.5365489531719	KCNH2
Cardiac Muscle Contraction (GO:0060048)	1/33	0.1469255107829	0.252494211123206	0	0	6.53684210526316	12.5365489531719	KCNH2
Positive Regulation Of Notch Signaling Pathway (GO:0045747)	1/33	0.1469255107829	0.252494211123206	0	0	6.53684210526316	12.5365489531719	ROBO2
Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916)	1/33	0.1469255107829	0.252494211123206	0	0	6.53684210526316	12.5365489531719	HLA-DRB1
Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	1/33	0.1469255107829	0.252494211123206	0	0	6.53684210526316	12.5365489531719	F2RL1
Signal Transduction By P53 Class Mediator (GO:0072331)	1/33	0.1469255107829	0.252494211123206	0	0	6.53684210526316	12.5365489531719	FHIT
Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)	1/33	0.1469255107829	0.252494211123206	0	0	6.53684210526316	12.5365489531719	MMP9
Vasculogenesis (GO:0001570)	1/33	0.1469255107829	0.252494211123206	0	0	6.53684210526316	12.5365489531719	WT1
Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)	1/33	0.1469255107829	0.252494211123206	0	0	6.53684210526316	12.5365489531719	RPTOR
