binding sites showed bidirectional	2
binding sites showed bidirectional regulation	2
binds smc1a	2
biochemical phenotype	2
biological approaches	2
biological experiments	2
biological experiments showed	2
biological function	2
biological processes	2
biological roles	2
biological sciences	2
biological significance	2
biology research	2
biology research center	2
biomolecular engineering	2
bladder cancer	2
blood pressure	2
brain development	2
brain institute	2
breast cancer patients	2
breast cancer society	2
breast cancer tumor	2
breast cancer tumor tissues	2
breast epithelial	2
breast tumours	2
broad range	2
broadly characterized	2
bronchial epithelial	2
bt549 cells	2
c-myc signal	2
c-myc signal transduction	2
cancer center	2
cancer hospital	2
cancer institute	2
cancer medicine published	2
cancer patients	2
cancer samples	2
cancer science	2
cancer society	2
cancer theme	2
cancer tissues	2
cancer tumor	2
cancer tumor tissues	2
cancer tumorigenesis	2
candidate downstream	2
candidate downstream target	2
candidate downstream target protein	2
candidate genes	2
capital medical	2
capital medical university	2
cardiac surgery	2
cardiovascular diseases	2
cardiovascular medicine	2
cardiovascular procedures	2
cardiovascular research	2
carrier family	2
catalytically active	2
catalytically active uba1b	2
caused opposite bidirectional transcription	2
caused opposite bidirectional transcription regulations	2
ccnd1 expression	2
cd2ap-binding sites	2
cd2ap-binding sites remain	2
cd2ap-binding sites remain viable	2
cd2ap proteins	2
cell-counting kit-8	2
cell-driven autoimmune	2
cell-driven autoimmune disorders	2
cell-driven autoimmune responses	2
cell-driven autoimmunity	2
cell-driven mechanisms	2
cells compared	2
cells contained	2
cells exhibiting	2
cells exhibiting stable	2
cells exposed	2
cells external	2
cells located	2
cells originated	2
cells plays	2
cells promotes	2
cells promotes kidney	2
cells promotes kidney aging	2
cells remains	2
cells remains unclear	2
cells restored	2
cells restored polyubiquitination	2
cells similarly	2
cells suppressed	2
cells transl	2
cellular mechanisms	2
central hosptial	2
central hosptial affiliated	2
central nervous	2
central nervous system	2
centro hospitalar lisboa central	2
checkpoint genes	2
checkpoint genes cd274	2
checkpoint inhibitor	2
checkpoints regulation	2
chest hospital	2
chikv-host interactions	2
chikv mutants	2
chikv replication	2
chimeric transcript	2
chimeric transcript displayed	2
chimeric transcript displayed higher	2
chimeric transcript displayed higher counts	2
chimeric transcript exhibits	2
chimeric transcript exhibits evolutionary	2
chimeric transcript exhibits evolutionary conservation	2
chloride diminished	2
chromatin compaction	2
chromatin immunoprecipitation assays	2
chromosomal genes	2
chromosomal microarray analysis	2
chromosomal regions	2
chromosome-linked factors	2
chromosome allele	2
chromosome aneuploidies	2
chromosome deletion	2
chromosome deletion boundaries	2
chromosome dosage	2
chromosome encoded	2
chromosome inactivation	2
chromosome number	2
chromosome number affected	2
chronic disease	2
chronic myeloid	2
chronic myeloid leukemia	2
cleave ubiquitin	2
cleaved-caspase-3 expression	2
cleaved-caspase-3 expression analysis	2
clinical associations	2
clinical features characterized	2
clinical features reported	2
clinical gastric	2
clinical gastric cancer	2
clinical gastric cancer samples	2
clinical genetics service	2
clinical presentation significantly	2
clinical presentation significantly overlapping	2
clinical presentations	2
clinical progression	2
clinically heterogeneous	2
clinically heterogeneous cohort	2
clinically significant effect	2
clustered regularly interspaced short	2
clustered regularly interspaced short palindromic	2
cocaine action	2
cocaine exposure	2
cocaine exposure induced	2
cocaine exposure induced transcription	2
cocaine exposure induced transcription factor	2
cocaine exposure model	2
cocaine induced	2
cocaine induced bidirectional	2
cocaine induced bidirectional regulation	2
coding bases	2
collagen deposition	2
colon adenocarcinoma	2
colon cancer	2
colony formation potential	2
colony number	2
colorectal cancer cells	2
colorectal cancer progression	2
colorectal cancer tumorigenesis	2
comparing transcriptomic	2
comparing transcriptomic profiles	2
comparing uty-expressing female	2
complete response	2
completely restored	2
complex effect	2
compound heterozygous	2
compound heterozygous variant	2
comprise hemizygous mutations	2
comprise hemizygous mutations affecting	2
comprise hemizygous mutations affecting methionine-41	2
conferred imatinib mesylate	2
conferred tak243 resistance	2
conservatively regulated	2
considerable fraction	2
consistently identified pathways	2
consistently identified pathways including	2
consistently identified pathways including immune	2
control cells	2
corepressor ngfi-a-binding	2
corepressor ngfi-a-binding protein	2
coronary artery	2
coronary artery disease	2
counting kit-8	2
crebbp variant	2
crispr-associated protein	2
crispr activation	2
crispr epigenome	2
crispr epigenome systems	2
crispr epigenome systems mimic	2
crispr epigenome systems mimic cocaine	2
critical epigenetic	2
critical epigenetic modifier	2
critical insight	2
crossed ksp-cre	2
crucial cellular	2
crucial cellular mechanisms	2
cycle checkpoints	2
cycle checkpoints regulation	2
cytometry assay	2
cytometry experiments	2
cytoplasmic vacuoles	2
d2-msn-specific expressional	2
dana-farber cancer	2
dana-farber cancer institute	2
death pathways	2
debilitating disease	2
decreased collagen	2
decreased collagen deposition	2
deficiencies correlate	2
deficiency induced	2
deficiency induced salt-sensitive	2
deficiency induced salt-sensitive hypertension	2
define chromosome	2
define chromosome deletion	2
define chromosome deletion boundaries	2
degradation enhances	2
demethylase regulates	2
demethylase regulates renal	2
demethylase regulates renal sodium	2
demethylase regulates renal sodium excretion	2
demethylases kdm1a	2
demethylases kdm5c	2
demethylations enzymes	2
demonstrate exposure	2
demonstrate slower	2
demonstrate slower infection	2
demonstrate slower infection spread	2
demonstrated great	2
demonstrated great potential	2
depletion destabilizes	2
detailed clinical characteristics	2
detectable myositis-specific	2
detectable myositis-specific autoantibody	2
detectable stimulatory	2
detectable stimulatory effect	2
determine prevalence	2
deubiquitinating enzymes	2
develop effective	2
develop effective therapy	2
develop spreading	2
develop spreading infection	2
developed salt-sensitive	2
developed salt-sensitive hypertension	2
developing tissues	2
development based	2
development delay	2
developmental delay	2
developmental tissues	2
developmental transcriptomic	2
developmental transcriptomic patterns	2
differentially expressed mrnas	2
digestive diseases	2
digestive system	2
direct regulation	2
directly activates	2
directly activates expression	2
discarded genetic	2
discarded genetic variants	2
discarded genetic variants found	2
discovery highlights	2
disease-specific tissues	2
disease activity	2
disease activity assessment	2
disease activity measured	2
disease activity measures	2
disease cases	2
disease controls	2
disease genes	2
disease genes tspyl2	2
disease genomics	2
disease pathogenicity	2
disease pathogenicity remains	2
disease pathogenicity remains unclear	2
disease remains	2
disease remains challenging	2
disease research	2
disease risks	2
diseases research	2
diseases research division	2
disorder ankylosing	2
disorder ankylosing spondylitis	2
disorder framework	2
displayed higher	2
displayed higher counts	2
divergent pattern	2
domains protein	2
dopamine receptor	2
downstream regulator	2
downstream target	2
downstream target protein	2
downstream targets	2
downstream targets osteopontin	2
dramatically reduced	2
drive metabolic	2
drive metabolic reprogramming	2
dual-immunofluorescence assays	2
dual-immunofluorescence assays evaluated	2
dual-luciferase assays	2
dual-luciferase reporter	2
dual-luciferase reporter assay	2
duplicated region	2
duplicated regions	2
duplication encompassing	2
duplication encompassing tspyl2	2
duplications reported	2
early growth	2
early growth response	2
effective methods	2
effective therapies	2
effective therapy	2
effects induced	2
egr3-targeted sgrnas	2
elevated levels	2
elevated pfdn5	2
elevated pfdn5 correlated	2
encoding telomerase	2
encompass rtt-like clinical presentations	2
endogenous locus	2
endolysosomal membranes	2
endothelial growth	2
endothelial growth factor	2
enhances activation	2
entire protein	2
enzyme required	2
epigenetic machinery	2
epigenetic modification	2
epigenetic modified	2
epigenetic modifier	2
epigenetic modulation	2
epigenetic modulation genes	2
epigenetic regulators	2
epigenetic regulators expressed	2
epigenetic research	2
epigenome systems	2
epigenome systems mimic	2
epigenome systems mimic cocaine	2
epigenome systems mimic cocaine induced	2
epirubin sensitivity	2
epithelial-mesenchymal transition	2
erases repressive	2
erases repressive trimethylation	2
escape x-inactivation	2
evaluate autoantibody	2
evaluate autoantibody levels	2
exacerbated graft inflammation	2
exact mechanisms	2
examined smc1a expression	2
exhibit phenotypic	2
exhibit phenotypic overlap	2
exhibit phenotypic overlap broadly	2
exhibit phenotypic overlap broadly characterized	2
exhibiting stable	2
exhibits specific	2
exome sequence	2
expected based	2
experimental autoimmune	2
experimental autoimmune encephalomyelitis	2
exposure induced	2
exposure induced transcription	2
exposure induced transcription factor	2
exposure induced transcription factor early	2
exposure model	2
expressed mrnas	2
expression altered	2
expression altered physiological	2
expression analysis	2
expression caused	2
expression level	2
expression masculinized	2
expression masculinized female	2
expression omnibus	2
expression omnibus series	2
expression pattern	2
extensive modifications	2
external jugular	2
external validation	2
extra-muscular manifestations	2
extracellular acidification	2
extracellular signal-regulated	2
extracellular signal-regulated kinase	2
facilitate water	2
facilitate water reabsorption	2
factor early	2
factor early growth	2
factor early growth response	2
factor expression	2
family history	2
family history suggestive	2
family member	2
favorably linked	2
features characterized	2
features reported	2
female-specific chimeric	2
female-specific chimeric transcript	2
female-specific chromatin	2
female covid-19	2
female covid-19 patients	2
female individuals	2
female individuals harboring	2
female patient	2
females expressing	2
ferroptosis inhibition	2
fhl1-hvd interaction	2
fibroblast-smooth muscle	2
findings highlight	2
findings highlighted	2
finger protein	2
finger protein x-linked	2
finger x-chromosomal	2
finger x-chromosomal protein	2
fluorescent pcr-based	2
fluorescent pcr-based assay	2
focal adhesion	2
focal adhesion kinase	2
formation assays	2
formation commenced	2
formation potential	2
formed repair	2
formed repair cells	2
formed repair cells external	2
four-and-a-half-lim domain	2
fourteen short-stature	2
fourteen short-stature patients	2
fourth people	2
foxm1 expression	2
foxm1 overexpression	2
fraxa testing	2
frequent infiltration	2
friedman brain	2
friedman brain institute	2
functional activity	2
functional characterization	2
functional genomics	2
functional imbalance	2
functional inhibition	2
functional transcriptional	2
functional viral	2
functional viral replication	2
functional viral replication complexes	2
gabbr2 genes	2
gastric cancer	2
gastric cancer cells	2
gastric cancer progression	2
gastric cancer samples	2
gdp-dissociation inhibitor	2
gene-regulatory mechanism	2
generated α-sma	2
generating inducible	2
generating inducible kidney-specific	2
generating inducible kidney-specific deletion	2
genes affected	2
genes cd274	2
genes important	2
genes interact	2
genes previously	2
genes previously implicated	2
genes regulated	2
genes tspyl2	2
genetic analysis included	2
genetic analysis included filtering	2
genetic analysis methods	2
genetic diagnosis	2
genetic diagnosis yield	2
genetic engineering	2
genetic impact	2
genetic material	2
genetic material encoded	2
genetic medicine	2
genetic mutations	2
genetic profile	2
genetic variants	2
genetic variants found	2
genetica medica	2
genetically heterogeneous	2
genetically heterogeneous disorder	2
genetics laboratories	2
genetics service	2
genome technology	2
genomic imbalances	2
genomic regulation	2
global developmental	2
global developmental delay	2
globally reduced	2
globally reduced protein	2
globally reduced protein polyubiquitination	2
glucose tolerance	2
glucose tolerance compared	2
glutathione peroxidase	2
glycolytic ability	2
government associate	2
government associate laboratory	2
graft failure	2
graft inflammation	2
graft neointimal hyperplasia	2
great potential	2
greater glucose	2
greater glucose tolerance	2
greater glucose tolerance compared	2
group limited	2
growth factor	2
growth inhibition	2
growth response	2
h3k27 modification	2
h3k27me3 levels	2
h3k27me3 modification	2
h3k4me3 modification	2
harbin medical university cancer	2
harbin medical university cancer hospital	2
hearing impairment	2
heart center	2
heilongjiang province	2
hematologic diseases	2
hematological disease	2
hematopoietic cells	2
hemizygous mutations	2
hemizygous mutations affecting	2
hemizygous mutations affecting methionine-41	2
hemizygous uba1m41l expression	2
hepatobiliary surgery	2
hepatocellular carcinoma	2
heterogeneous cohort	2
heterogeneous disorder	2
heterozygous variant	2
hif-1-dependent expression	2
hif-1 binds	2
hif-1 directly activates	2
hif-1 directly activates expression	2
hif-1α degradation	2
higher counts	2
highest enrichment	2
highly correlated	2
highly debilitating	2
highly debilitating disease	2
histologically-confirmed idiopathic inflammatory	2
histologically-confirmed idiopathic inflammatory myopathies	2
histone acetyltransferase	2
histone demethylase	2
histone demethylases	2
histone demethylases kdm5c	2
histone lysine demethlyases	2
histone lysine demethylases	2
histone lysine demethylases kdm1a	2
histone lysine demethylations	2
histone lysine demethylations enzymes	2
hla-dr association	2
homozygous variant	2
hospitalar lisboa central	2
human breast	2
human breast epithelial	2
human bronchial	2
human bronchial epithelial	2
human gastric	2
human gastric cancer	2
human protein	2
human protein atlas	2
human saphenous	2
human saphenous veins	2
human tissues	2
hunter genetics	2
huwe1 genes	2
huwe1 variant	2
hybrid fibroblast-smooth	2
hybrid fibroblast-smooth muscle	2
hybrid phenotype	2
hyperactivity disorder	2
hypervariable domain	2
hypoxia-induced pasmcs	2
hypoxia-induced pulmonary	2
hypoxia-induced pulmonary vascular	2
hypoxia-induced pulmonary vascular remodeling	2
hypoxia-inducible factor	2
hypoxia-inducible factors	2
hypoxia-treated pasmcs	2
hypoxia induces	2
hypoxia induces breast	2
hypoxia induces breast cancer	2
hypoxic breast	2
hypoxic breast cancer	2
hypoxic breast cancer cells	2
hypoxic cancer	2
hypoxic cancer cells	2
identified hif-1-dependent	2
identified hif-1-dependent expression	2
identified neointima-specific	2
identified neointima-specific markers	2
identified pathogenic variants	2
identified pathways	2
identified pathways including	2
identified pathways including immune	2
identified stable	2
identify glycolysis	2
identifying variants	2
imatinib mesylate	2
imatinib response	2
immune cells	2
immune checkpoint	2
immune checkpoint genes	2
immune checkpoint genes cd274	2
immune checkpoint inhibitor	2
immune infiltration	2
immune microenvironment	2
immune response	2
immune responses	2
immune sexual	2
immune sexual dimorphism	2
immune single-cell	2
immunohistochemical analysis identified neointima-specific	2
immunohistochemical analysis identified neointima-specific markers	2
immunomodulatory kdm5c transcript	2
implicate genes	2
importance replication	2
important transcriptional	2
important transcriptional regulator	2
improve genotype-phenotype	2
improve genotype-phenotype correlation	2
inactivation upregulates	2
inactivation upregulates otud5	2
inactivation upregulates otud5 transcription	2
including immune	2
including leukemic cells	2
including small	2
including small vesicles	2
increased appreciation	2
increased h3k27me3	2
increased h3k27me3 levels	2
increased nanog	2
increased otud5	2
increased otud5 expression	2
increased production	2
increased ratio	2
increased slc38a1	2
increased slc38a1 protein	2
increased slc38a1 protein levels	2
increased tak243	2
increased tak243 resistance	2
increasing autophagy	2
increasing pluripotency factor	2
increasing pluripotency factor expression	2
individualized medicine	2
individuals harboring	2
induced bidirectional	2
induced bidirectional regulation	2
induced salt-sensitive	2
induced salt-sensitive hypertension	2
induced transcription	2
induced transcription factor	2
induced transcription factor early	2
induced transcription factor early growth	2
induces breast	2
induces breast cancer	2
inducible crispr	2
inducible crispr epigenome	2
inducible crispr epigenome systems	2
inducible crispr epigenome systems mimic	2
inducible kidney-specific	2
inducible kidney-specific deletion	2
inexpensive multiomics model	2
infection spread	2
inflammatory chemokines	2
inflammatory disease	2
inflammatory kdm6a	2
inflammatory microenvironment	2
influence sex-specific	2
influence sex-specific developmental	2
inhibit otud5 transcription	2
inhibited glycolytic ability	2
inhibited otud5 expression	2
inhibition effects	2
inhibition effects induced	2
inhibition promoted	2
inhibits hif-1α	2
inhibits hif-1α degradation	2
inhibits otud5	2
inhibits otud5 transcription	2
inhibits pfdn5	2
inhibits pfdn5 transcription	2
inhibits transcription	2
inhibits tumor	2
inhibits tumor growth	2
insufficient control	2
intelligence disability	2
intergenic splicing	2
intergenic splicing provide	2
internal medicine	2
interspaced short	2
interspaced short palindromic	2
interspaced short palindromic repeats	2
intratumoral hypoxia	2
intriguing targets	2
invasion ability	2
invasive ability	2
involved remain	2
involved remain unclear	2
iqsec2 nonsense	2
iqsec2 nonsense variant	2
jinan central	2
jinan central hospital	2
junction sites	2
kdm1a showed bidirectional expression	2
kdm1a showed bidirectional expression patterns	2
kdm5c genes	2
kdm5c inhibits	2
kdm5c inhibits pfdn5	2
kdm5c inhibits pfdn5 transcription	2
kdm5c levels	2
kdm5c levels correlated	2
kdm5c mediated	2
kdm5c mediated demethylation	2
kdm5c transcript	2
kdm6a deficiency	2
kdm6a deficiency induced	2
kdm6a deficiency induced salt-sensitive	2
kdm6a deficiency induced salt-sensitive hypertension	2
kdm6a demethylase	2
kdm6a demethylase regulates	2
kdm6a demethylase regulates renal	2
kdm6a demethylase regulates renal sodium	2
kidney-specific deletion	2
kidney aging	2
kidney function	2
kmt2a variant	2
knockdown attenuated apoptosis	2
knockdown attenuated apoptosis markers	2
knockdown dramatically reduced	2
knockdown inhibited glycolytic ability	2
knockdown reduced	2
knockdown significantly downregulated	2
korean breast	2
korean breast cancer	2
korean breast cancer society	2
large cohort	2
large patient	2
large patient cohorts	2
late-onset inflammatory	2
late-onset inflammatory disease	2
lateral eyebrow	2
learning features	2
leukemic cells	2
light-inducible crispr	2
light-inducible crispr tools	2
light-inducible opto-crispr-kdm1a	2
light-inducible opto-crispr-kdm1a system	2
limited studies	2
lineage-specific transcription	2
lineage-specific transcription factors	2
lineage specification	2
linear motifs	2
lines demonstrate slower	2
lines demonstrate slower infection	2
lines demonstrate slower infection spread	2
lines relative	2
linkage analysis	2
linked variants	2
lipid peroxidation	2
lisboa central	2
logistic regression	2
logistic regression analysis	2
long-dna technology	2
long-term patency	2
longhua hospital shanghai	2
longhua hospital shanghai university	2
longitudinal analysis	2
longitudinal follow-up	2
longitudinal follow-up analysis	2
lower frequencies	2
lysine-specific demethylase	2
lysine demethlyases	2
lysine demethylase	2
lysine demethylases kdm1a	2
lysine demethylations	2
lysine demethylations enzymes	2
machine learning	2
maintain protein	2
maintain protein stability	2
maintained slc38a1 stability	2
maintaining normal	2
maintaining normal tubular	2
maintaining normal tubular function	2
major advances	2
major brain	2
major societal	2
major societal issue	2
malignant behavior	2
malignant breast	2
malignant breast tumours	2
malignant phenotype	2
malignant transformation	2
mammalian hosts	2
manifested behavioral	2
manifested behavioral disturbances	2
manual muscle	2
manual muscle test-8	2
markedly elevated	2
markedly elevated levels	2
marrow-derived mesenchymal	2
marrow failure	2
masculinized female	2
masking previously discarded genetic	2
masking previously discarded genetic variants	2
material encoded	2
mda-mb-231 cells	2
mdems-associated short	2
mdems-associated short stature	2
mdems exhibit phenotypic	2
mdems exhibit phenotypic overlap	2
mdems exhibit phenotypic overlap broadly	2
mechanism involved	2
mechanism involved remain	2
mechanism involved remain unclear	2
mechanisms underlying	2
mechanisms underlying cocaine	2
mechanisms underlying cocaine addiction	2
mediated demethylation	2
mediates acetylation	2
mediates increased	2
mediates increased nanog	2
mediating reward	2
mediating reward behavior	2
medical university cancer	2
medical university cancer hospital	2
medium spiny neuron	2
medium spiny neuron subtypes	2
mendelian disorders	2
metabolic reprogramming	2
methodius university	2
methylation-sensitive restriction	2
methylation-sensitive restriction enzyme	2
methylome globally	2
methyltransferase enhancer	2
microduplications including	2
microduplications including iqsec2	2
midlands regional	2
midlands regional genetics	2
midlands regional genetics laboratories	2
mimic cocaine induced	2
mimic cocaine induced bidirectional	2
mimic cocaine induced bidirectional regulation	2
mir-183-5p promotes	2
mir-183-5p promotes proliferation	2
mir-23b-3p binds	2
mir-23b-3p binds smc1a	2
mir-652-3p inhibition	2
mir-652-3p inhibition promoted	2
mir-652-3p targeted	2
mirror binding	2
mitigating oxidative	2
mitigating oxidative stress-related	2
modulation genes	2
molecular biomarker	2
molecular diagnosis	2
molecular genetics	2
molecular mechanisms underlying	2
molecular mechanisms underlying cocaine	2
molecular mechanisms underlying cocaine addiction	2
molecular pathology	2
molecular pathways	2
molecular sciences	2
morphological observations	2
morphological observations demonstrated	2
mouse gastric	2
mouse gastric cancer	2
mouse myeloid	2
mouse pulmonary	2
mouse pulmonary artery	2
mouse pulmonary artery smooth	2
mouse pulmonary artery smooth muscle	2
mouse repeated cocaine exposure	2
mouse repeated cocaine exposure model	2
multiomics model	2
multiorgan abnormalities	2
multiple malignant	2
multiple malignant tumors	2
multiple sclerosis	2
multiple system	2
multiple system abnormalities	2
multiplex fluorescent	2
multiplex fluorescent pcr-based	2
multiplex fluorescent pcr-based assay	2
multivariate logistic regression	2
multivariate logistic regression analysis	2
multivesicular bodies	2
multivessel coronary	2
multivessel coronary artery	2
multivessel coronary artery disease	2
muscle-specific autoantigen	2
muscle test-8	2
muscle tissue	2
mutations affecting	2
mutations affecting methionine-41	2
myeloid differentiation	2
myeloid lineage	2
myeloma research	2
myeloma research laboratory	2
myositis-specific autoantibodies	2
myositis-specific autoantibody	2
myositis database	2
myositis disease	2
myositis disease activity	2
myositis disease activity assessment	2
na-cl cotransporters	2
na-k-2cl cotransporter	2
negative correlation	2
negative regulator	2
neointima-specific markers	2
neointimal cells	2
neointimal cells exhibiting	2
neointimal cells exhibiting stable	2
neointimal cells originated	2
neointimal formation	2
neointimal formation commenced	2
neointimal hyperplasia	2
neointimal regions	2
neointimal transcriptomic	2
neointimal transcriptomic atlas	2
nervous system	2
network analysis	2
network analysis reveals	2
neuro2a cells	2
neurobiology rchandra	2
neurodevelopmental disease	2
neurodevelopmental disease cases	2
neurodevelopmental disorder framework	2
neuromuscular diseases	2
neuron subtypes	2
newly formed repair	2
newly formed repair cells	2
newly formed repair cells external	2
newly generated	2
newly generated α-sma	2
next-generation sequencing	2
ngfi-a-binding protein	2
nkcc2 signaling	2
nmr-based structural	2
non-human primates	2
non-receptor tyrosine	2
non-receptor tyrosine kinase	2
non-shared gene-regulatory	2
non-shared gene-regulatory mechanism	2
nonsense variant	2
normal control	2
normal control cells	2
normal human	2
normal human breast	2
normal human breast epithelial	2
normal population	2
normal tissue	2
normal tubular	2
normal tubular function	2
normal veins	2
nsclc cells	2
nuclear magnetic	2
nuclear magnetic resonance	2
nucleotide variants	2
number affected	2
number variants	2
number variation	2
number variations	2
nutlin-3a suppresses otud5 transcription	2
opposite bidirectional transcription	2
opposite bidirectional transcription regulations	2
opto-crispr-kdm1a system	2
opto-crispr-p300 activation	2
opto-crispr-p300 activation system	2
opto-crispr-p300 activation system induced	2
ospedale pediatrico	2
ospedale pediatrico bambino	2
osteogenic differentiation	2
osteogenic transcription	2
osteogenic transcription factor	2
otud5-induced increase	2
otud5 alteration	2
otud5 depletion	2
otud5 depletion destabilizes	2
otud5 deubiquitinated	2
otud5 enhances activation	2
otud5 knockdown attenuated apoptosis	2
otud5 knockdown attenuated apoptosis markers	2
otud5 knockdown reduced	2
otud5 maintained slc38a1 stability	2
otud5 mediates	2
otud5 overexpression increased	2
otud5 overexpression increased slc38a1	2
otud5 overexpression increased slc38a1 protein	2
otud5 promotes ferroptosis	2
otud5 significantly reduced	2
otud5 silencing prominently	2
otud5 silencing prominently suppressed	2
otud5 stabilizes	2
otud5 stabilizes traf4	2
otud5 transcription	2
ovarian tumor protease	2
ovarian tumor protease deubiquitinase	2
overexpression group	2
overexpression increased slc38a1	2
overexpression increased slc38a1 protein	2
overexpression increased slc38a1 protein levels	2
overexpression inhibited	2
overexpression markedly	2
overexpression markedly enhanced	2
overexpression partially	2
overexpression partially rescued	2
overexpression plasmids	2
overlap broadly	2
overlap broadly characterized	2
overlapping binding	2
overlapping binding sites	2
overlapping clinical	2
overlapping clinical features	2
overlapping clinical features characterized	2
overlapping duplications	2
overlapping duplications reported	2
oxidative stress	2
oxidative stress-related	2
oxygen biology	2
oxygen biology research	2
oxygen biology research center	2
oxygen consumption	2
p53-inactivated gastric	2
p53-inactivated gastric cancer	2
paired human	2
palpebral fissure	2
parental genes	2
patent application	2
pathogenic genomic imbalances	2
pathogenic variants compared	2
pathogenicity remains	2
pathogenicity remains unclear	2
pathological complete	2
pathological complete response	2
pathological features	2
pathomics signatures based	2
pathophysiological process	2
pathway activation	2
pathway exacerbated	2
pathway exacerbated graft	2
pathway exacerbated graft inflammation	2
pathways including	2
pathways including immune	2
patient survival	2
pcr-based assay	2
pediatric diseases	2
pediatrico bambino	2
performed targeted	2
performed targeted enrichment	2
pericentromeric regions	2
peripheral blood	2
peripheral blood samples	2
pfdn5 correlated	2
pfdn5 promoter	2
pfdn5 transcription	2
phenotypic overlap	2
phenotypic overlap broadly	2
phenotypic overlap broadly characterized	2
phenotypic traits	2
phenotypical spectrum	2
phenotypically examined	2
phosphoinositide 3-kinase	2
phosphoinositide 3-kinase pathway	2
phosphoinositide 3-kinase pathway exacerbated	2
phosphoinositide 3-kinase pathway exacerbated graft	2
physiological function	2
pluripotency factor	2
pluripotency factor expression	2
pluripotency factors	2
plxnb3-met-src signaling	2
plxnb3 binds	2
population variant	2
positive correlation	2
positively correlates	2
potential implications	2
potential layer	2
potential tumor	2
potential tumor suppressor	2
precise understanding	2
precisely identify	2
predict pathological complete	2
predict pathological complete response	2
prefoldin subunit	2
present detailed clinical characteristics	2
presentation significantly	2
presentation significantly overlapping	2
prevalent malignant	2
prevalent malignant tumors	2
preventing neointimal hyperplasia	2
previous studies based	2
previously discarded genetic	2
previously discarded genetic variants	2
previously discarded genetic variants found	2
previously reported regions	2
previously reported repeated cocaine exposure	2
processing mechanisms	2
progenitor cells	2
progenitor cells remains	2
progenitor cells remains unclear	2
prominent molecular	2
prominent molecular biomarker	2
prominently attenuated	2
prominently suppressed	2
promote ferroptosis	2
promoted apoptosis	2
promoted nsclc	2
promotes cancer	2
promotes ferroptosis	2
promotes kidney	2
promotes kidney aging	2
promotes lipid	2
promotes lipid peroxidation	2
promotes proliferation	2
promotes tumor	2
promotes tumor growth	2
promoting gastric	2
promoting gastric cancer	2
promoting gastric cancer progression	2
pronounced effect	2
prospective capacity	2
protease deubiquitinase	2
protective effects	2
protective factor	2
protein atlas	2
protein expression	2
protein family	2
protein inhibited	2
protein interaction	2
protein interactions	2
protein isoform	2
protein level	2
protein overexpression	2
protein overexpression increased	2
protein polyubiquitination	2
protein x-linked	2
proviral functions	2
publishing group	2
publishing group limited	2
pulmonary arterial	2
pulmonary arterial hypertension	2
pulmonary artery	2
pulmonary artery smooth	2
pulmonary artery smooth muscle	2
pulmonary artery smooth muscle cells	2
pulmonary vascular	2
pulmonary vascular remodeling	2
quantitative real-time polymerase	2
quantitative real-time polymerase chain	2
quantitative real-time polymerase chain reaction	2
quantitative reverse	2
quantitative reverse transcription	2
quantitative reverse transcription polymerase	2
quantitative reverse transcription polymerase chain	2
radiation oncology	2
random insertion	2
re-evaluated trio-based	2
readthrough precursor	2
real-time polymerase	2
real-time polymerase chain	2
real-time polymerase chain reaction	2
real-time quantitative	2
receptor tyrosine	2
receptor tyrosine kinase	2
recessive disorders	2
recruits nanog	2
reduced polyubiquitination	2
reduced protein	2
reduced protein polyubiquitination	2
regional genetics	2
regional genetics laboratories	2
regression analysis	2
regularly interspaced short	2
regularly interspaced short palindromic	2
regularly interspaced short palindromic repeats	2
regulate human	2
regulated independently	2
regulates ferroptosis	2
regulates renal	2
regulates renal sodium	2
regulates renal sodium excretion	2
regulating osteogenic	2
regulating osteogenic differentiation	2
regulators expressed	2
regulatory effects	2
regulatory function	2
regulatory mechanism involved	2
regulatory mechanism involved remain	2
regulatory mechanism involved remain unclear	2
remain unclear	2
remain undiagnosed	2
remain viable	2
remained undiagnosed	2
remaining cases	2
remains challenging	2
renal sodium	2
renal sodium excretion	2
renal tubule	2
renal tubule cells	2
renal tubule cells plays	2
renal tubule cells promotes	2
renal tubule cells promotes kidney	2
renders cells	2
repair cells	2
repair cells external	2
repair cells located	2
repeated cocaine exposure	2
repeated cocaine exposure induced	2
repeated cocaine exposure induced transcription	2
repeated cocaine exposure model	2
repeated exposure	2
replication complexes	2
reported regions	2
reported repeated cocaine exposure	2
reported repeated cocaine exposure induced	2
represent intriguing targets	2
repressive trimethylation	2
reproductive health	2
respective promoters	2
restored polyubiquitination	2
restriction enzyme	2
resultant downregulation	2
retinal detachment	2
rett-like phenotypes	2
revascularisation surgery	2
revealed significantly differentially expressed mrnas	2
revealed solute carrier family	2
reverse transcription	2
reverse transcription polymerase	2
reverse transcription polymerase chain	2
reverse transcription polymerase chain reaction	2
reward behavior	2
rhogdiβ protein	2
ripple effects	2
rtt-like clinical presentations	2
rtt-like phenotypes	2
salt-sensitive hypertension	2
saphenous veins	2
scleroderma cohort	2
scleroderma cohort study	2
secondary sequencing	2
self-renewal mediated	2
sensitizes gastric	2
sensitizes gastric cancer	2
sensitizes gastric cancer cells	2
serum levels	2
setd5 variant	2
sex-dependent effects	2
sex-specific chimeric	2
sex-specific developmental	2
sex-specific phenotypes	2
shanghai fourth	2
shanghai fourth people	2
shangluo central	2
